Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,56,2,0,53,53,17,10,8.5,26.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,143,2,0,113,113,17,10,8.5,56.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,77,2,0,69,69,17,10,8.5,34.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,1,0,32,32,7,7,7,32,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,1,0,45,45,17,17,17,45,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,1,0,64,64,17,17,17,64,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,1,0,1,1,17,17,17,1,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,192,2,0,190,190,54,37,27,95,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,1,0,63,63,17,17,17,63,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,77,1,0,77,77,17,17,17,77,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,10,1,0,9,9,17,17,17,9,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,14,1,0,14,14,17,17,17,14,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,9,1,0,9,9,17,17,17,9,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,1,0,31,31,17,17,17,31,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,52,2,0,51,51,54,37,27,25.5,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,8,1,0,8,8,17,17,17,8,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,3,1,0,3,3,17,17,17,3,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,11,2,0,8,5,54,37,27,4,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,280,5,0,280,127,30,12,6,56,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,77,1,0,77,77,7,7,7,77,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,167,1,0,167,167,7,7,7,167,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/SnapshotMap.java,132,1,0,132,132,7,7,7,132,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,25,1,0,25,25,10,10,10,25,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,96,6,0,75,51,70,26,11.666667,12.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,5,2,0,4,4,31,16,15.5,2,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,7,1,0,4,4,15,15,15,4,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,11,1,0,11,11,15,15,15,11,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,74,1,0,74,74,3,3,3,74,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,1,0,91,91,10,10,10,91,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,213,4,0,189,183,36,16,9,47.25,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,580,3,0,567,550,41,26,13.666667,189,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,1,1,0,0,0,10,10,10,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,6,1,0,4,4,10,10,10,4,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,26,2,0,17,10,47,37,23.5,8.5,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,1,1,0,0,0,10,10,10,0,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,16,1,0,2,2,10,10,10,2,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,36,1,0,36,36,1,1,1,36,false
4.1.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,216,2,0,35,35,11,8,5.5,17.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,1,0,55,55,8,8,8,55,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,272,1,0,272,272,8,8,8,272,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,9,1,0,9,9,8,8,8,9,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,12,1,0,12,12,4,4,4,12,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,44,1,0,22,22,8,8,8,22,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,6,1,0,5,5,3,3,3,5,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/NIOServerFactoryTest.java,1,1,0,1,1,26,26,26,1,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,2,1,0,0,0,26,26,26,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,1,1,0,0,0,26,26,26,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,5,1,0,5,5,26,26,26,5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,5,2,0,2,2,42,26,21,1,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,2,1,0,1,1,37,37,37,1,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,1,1,0,1,1,37,37,37,1,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,1,1,0,1,1,37,37,37,1,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,1,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/TrueFilter.java,1,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,2,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,4,1,0,4,4,37,37,37,4,false
4.1.0,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,3,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,5,1,0,5,5,37,37,37,5,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,36,1,0,0,0,37,37,37,0,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,7,1,0,5,5,37,37,37,5,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,4,1,0,4,4,37,37,37,4,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,3,1,0,3,3,37,37,37,3,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,11,2,0,9,9,24,16,12,4.5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,30,5,0,16,7,39,12,7.8,3.2,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,4,1,0,3,3,6,6,6,3,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,12,1,0,11,11,6,6,6,11,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,11,1,0,0,0,6,6,6,0,false
4.1.0,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,6,1,0,5,5,6,6,6,5,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,1,0,0,0,16,16,16,0,false
4.1.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,10,1,0,0,0,16,16,16,0,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,1,1,0,0,0,5,5,5,0,false
4.1.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,264,3,0,264,88,26,12,8.666667,88,false
4.1.0,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java,6,3,0,3,1,16,12,5.3333335,1,false
