Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,36,4,0,28,26,62,25,15.5,7,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,25,1,0,25,25,25,25,25,25,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,39,1,0,39,39,25,25,25,39,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,417,6,0,376,151,79,25,13.166667,62.666668,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,13,2,0,3,3,98,73,49,1.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,18,2,0,7,7,98,73,49,3.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,115,4,0,78,77,120,73,30,19.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,121,3,0,31,17,48,25,16,10.333333,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,56,2,0,45,45,36,25,18,22.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,235,8,0,118,68,168,73,21,14.75,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,32,1,0,32,32,1,1,1,32,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,2,2,0,1,1,82,73,41,0.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,9,2,0,5,5,84,73,42,2.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,2,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,2,2,0,1,1,85,73,42.5,0.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,2,2,0,1,1,85,73,42.5,0.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,16,4,0,7,4,100,73,25,1.75,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,2,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,30,3,0,29,28,89,73,29.666666,9.666667,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,13,3,0,12,8,97,73,32.333332,4,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,383,8,0,315,161,142,73,17.75,39.375,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,4,2,0,1,1,84,73,42,0.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,11,4,0,8,5,99,73,24.75,2,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,226,2,0,0,0,84,73,42,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,12,2,0,11,11,85,73,42.5,5.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,172,2,0,169,169,85,73,42.5,84.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,34,2,0,25,25,86,73,43,12.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,17,3,0,13,11,90,73,30,4.3333335,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,114,5,0,67,51,121,73,24.2,13.4,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,61,5,0,53,33,118,73,23.6,10.6,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,2,2,0,1,1,85,73,42.5,0.5,false
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,2,2,0,1,1,85,73,42.5,0.5,false
4.3.0,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,1,1,0,0,0,73,73,73,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,37,1,0,9,9,2,2,2,9,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,58,3,0,36,22,29,13,9.666667,12,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,184,4,0,114,52,29,13,7.25,28.5,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,73,1,0,73,73,14,14,14,73,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,87,1,0,40,40,14,14,14,40,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,10,1,0,0,0,14,14,14,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,1,0,31,31,14,14,14,31,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,17,1,0,1,1,14,14,14,1,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,1,0,83,83,14,14,14,83,false
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,1,1,0,1,1,12,12,12,1,false
4.3.0,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,1,1,0,1,1,12,12,12,1,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,46,3,0,26,11,27,13,9,8.666667,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,81,1,0,80,80,12,12,12,80,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,1,0,45,45,11,11,11,45,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,55,1,0,55,55,11,11,11,55,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,63,1,0,63,63,11,11,11,63,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,49,1,0,49,49,11,11,11,49,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,1,0,76,76,11,11,11,76,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,40,1,0,40,40,11,11,11,40,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,96,1,0,96,96,11,11,11,96,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,1,0,28,28,11,11,11,28,false
4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,1,0,50,50,11,11,11,50,false
4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,63,1,0,63,63,13,13,13,63,false
4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,72,1,0,72,72,13,13,13,72,false
4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,72,1,0,72,72,13,13,13,72,false
4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,77,1,0,77,77,13,13,13,77,false
4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,1,0,69,69,13,13,13,69,false
4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,69,1,0,69,69,13,13,13,69,false
4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,78,1,0,78,78,13,13,13,78,false
4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,81,1,0,81,81,13,13,13,81,false
4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,1,0,53,53,13,13,13,53,false
4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,99,1,0,99,99,6,6,6,99,false
4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,68,1,0,68,68,6,6,6,68,false
4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,135,2,0,131,127,8,6,4,65.5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,11,1,0,10,10,3,3,3,10,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,1,1,0,0,0,13,13,13,0,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,84,1,0,84,84,11,11,11,84,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,2,1,0,1,1,11,11,11,1,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,1,0,45,45,11,11,11,45,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,7,1,0,1,1,13,13,13,1,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,33,1,0,5,5,13,13,13,5,false
4.3.0,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,71,1,0,71,71,12,12,12,71,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,1,1,0,0,0,12,12,12,0,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,16,1,0,16,16,12,12,12,16,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,21,1,0,21,21,12,12,12,21,false
4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,23,1,0,1,1,12,12,12,1,false
