@relation BOOKKEEPER_4-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {4.2.1}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
4.2.1,4,2,2,4,2,8,4,4,2,true
4.2.1,3,2,1,1,1,53,41,26.5,0.5,true
4.2.1,4,1,0,1,1,12,12,12,1,true
4.2.1,46,2,0,41,40,20,12,10,20.5,false
4.2.1,305,2,0,303,303,20,12,10,151.5,false
4.2.1,184,2,0,167,158,20,12,10,83.5,false
4.2.1,164,2,0,155,118,20,12,10,77.5,false
4.2.1,191,2,0,189,189,20,12,10,94.5,false
4.2.1,86,2,2,86,43,6,3,3,43,true
4.2.1,2,2,2,0,0,6,3,3,0,true
4.2.1,2,2,2,0,0,4,2,2,0,true
4.2.1,6,2,1,5,5,45,41,22.5,2.5,true
4.2.1,54,1,0,53,53,4,4,4,53,false
4.2.1,3,1,1,3,3,2,2,2,3,true
4.2.1,18,2,2,5,4,43,41,21.5,2.5,true
4.2.1,17,1,0,0,0,8,8,8,0,false
4.2.1,48,1,1,48,48,4,4,4,48,true
4.2.1,2,1,1,2,2,4,4,4,2,true
4.2.1,8,2,2,7,5,45,41,22.5,3.5,true
4.2.1,8,1,1,5,5,41,41,41,5,true
4.2.1,7,1,1,3,3,41,41,41,3,true
4.2.1,4,1,1,1,1,41,41,41,1,true
4.2.1,4,1,1,0,0,41,41,41,0,true
4.2.1,27,1,1,4,4,41,41,41,4,true
4.2.1,8,1,1,0,0,41,41,41,0,true
4.2.1,2,1,1,0,0,41,41,41,0,true
4.2.1,13,1,1,1,1,41,41,41,1,true
4.2.1,15,1,1,4,4,41,41,41,4,true
4.2.1,1,1,1,0,0,41,41,41,0,true
4.2.1,5,1,1,3,3,41,41,41,3,true
4.2.1,3,1,1,0,0,41,41,41,0,true
4.2.1,2,1,1,0,0,41,41,41,0,true
4.2.1,7,1,1,1,1,41,41,41,1,true
4.2.1,3,1,1,0,0,41,41,41,0,true
4.2.1,1,1,1,1,1,41,41,41,1,true
4.2.1,3,1,1,1,1,41,41,41,1,true
4.2.1,2,1,1,1,1,41,41,41,1,true
4.2.1,1,1,1,1,1,41,41,41,1,true
4.2.1,1,1,1,1,1,41,41,41,1,true
4.2.1,2,1,1,0,0,41,41,41,0,true
4.2.1,4,1,1,0,0,41,41,41,0,true
4.2.1,6,1,1,2,2,41,41,41,2,true
4.2.1,1,1,1,0,0,41,41,41,0,true
4.2.1,72,2,0,72,36,6,3,3,36,false
4.2.1,40,1,0,38,38,13,13,13,38,false
4.2.1,37,1,0,36,36,13,13,13,36,false
4.2.1,1,1,0,0,0,13,13,13,0,false
4.2.1,3,1,0,1,1,13,13,13,1,false
4.2.1,1,1,0,0,0,13,13,13,0,false
4.2.1,8,1,0,8,8,13,13,13,8,false
4.2.1,1,1,0,0,0,13,13,13,0,false
4.2.1,102,1,0,77,77,13,13,13,77,false
4.2.1,1,1,0,0,0,13,13,13,0,false
4.2.1,68,1,1,64,64,5,5,5,64,true
4.2.1,25,1,1,7,7,5,5,5,7,true
4.2.1,39,1,1,17,17,5,5,5,17,true
