Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,143,7,5,93,29,58,17,8.285714,13.285714,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,227,9,6,144,41,72,24,8,16,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,15,2,0,10,8,22,14,11,5,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,139,2,1,138,136,22,14,11,69,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,5,1,0,4,4,14,14,14,4,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,1,0,83,83,14,14,14,83,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,19,1,0,14,14,14,14,14,14,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,155,7,2,44,37,63,14,9,6.285714,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,135,3,1,87,86,33,14,11,29,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,154,7,3,57,53,66,14,9.428572,8.142858,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,74,2,1,6,3,16,14,8,3,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,121,5,3,87,53,43,14,8.6,17.4,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,1,0,83,83,14,14,14,83,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,33,4,2,22,10,20,14,5,5.5,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,390,14,6,105,46,109,17,7.785714,7.5,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,40,2,0,40,20,8,4,4,20,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,172,6,0,152,64,64,24,10.666667,25.333334,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,24,2,0,24,12,8,4,4,12,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,11,2,2,0,0,4,2,2,0,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,2,1,0,0,0,4,4,4,0,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,277,3,1,195,192,18,11,6,65,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,223,2,0,223,112,6,3,3,111.5,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,185,6,4,180,64,40,13,6.6666665,30,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,139,1,0,45,45,8,8,8,45,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,14,1,0,9,9,8,8,8,9,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,87,5,2,84,41,68,17,13.6,16.8,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,9,1,0,0,0,8,8,8,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,66,2,1,63,48,12,8,6,31.5,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,67,5,2,56,23,68,17,13.6,11.2,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,49,1,1,0,0,4,4,4,0,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,5,1,1,0,0,4,4,4,0,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,5,1,1,0,0,4,4,4,0,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,7,3,3,3,3,28,13,9.333333,1,true
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,19,4,3,10,4,13,7,3.25,2.5,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,24,6,5,10,3,45,13,7.5,1.6666666,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,92,5,3,31,13,46,13,9.2,6.2,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,69,2,1,64,64,29,24,14.5,32,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,75,5,1,39,11,32,12,6.4,7.8,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,43,3,1,17,17,21,8,7,5.6666665,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,80,1,0,80,80,24,24,24,80,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,286,3,0,279,254,34,24,11.333333,93,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,677,1,0,677,677,24,24,24,677,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,1,0,264,264,24,24,24,264,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,1,0,185,185,24,24,24,185,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,1,0,61,61,24,24,24,61,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,1,0,876,876,24,24,24,876,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,1,0,60,60,24,24,24,60,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,1,0,60,60,24,24,24,60,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,1,0,31,31,24,24,24,31,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,1,0,152,152,24,24,24,152,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,1,0,142,142,24,24,24,142,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,1,0,47,47,24,24,24,47,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,28,1,0,27,27,24,24,24,27,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,5,1,0,1,1,24,24,24,1,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,577,2,0,573,572,27,24,13.5,286.5,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,1,0,0,0,24,24,24,0,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,1,0,90,90,24,24,24,90,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,1,0,94,94,24,24,24,94,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,117,3,2,54,42,50,24,16.666666,18,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,33,4,1,31,26,19,11,4.75,7.75,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,72,2,0,2,1,34,17,17,1,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,2,2,0,0,0,34,17,17,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,48,4,2,0,0,60,17,15,0,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,266,7,4,252,96,62,17,8.857142,36,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,2,2,0,0,0,34,17,17,0,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,356,1,0,356,356,17,17,17,356,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,2,2,0,2,1,34,17,17,1,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,14,2,0,1,1,28,17,14,0.5,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,18,4,2,4,2,46,17,11.5,1,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,202,4,1,202,61,49,17,12.25,50.5,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,186,5,5,186,48,20,4,4,37.2,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,194,4,1,193,71,17,7,4.25,48.25,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,6,2,2,0,0,6,3,3,0,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,4,2,2,0,0,8,4,4,0,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,47,3,2,43,31,15,7,5,14.333333,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,14,4,3,11,7,25,17,6.25,2.75,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNS.java,356,1,0,356,356,17,17,17,356,false
4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,93,3,2,54,27,20,16,6.6666665,18,true
4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,28,2,2,8,4,4,2,2,4,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,1,0,132,132,7,7,7,132,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,14,1,0,13,13,7,7,7,13,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,340,1,1,340,340,3,3,3,340,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,63,7,5,28,14,36,12,5.142857,4,true
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,301,2,2,274,139,6,3,3,137,true
4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,55,2,2,46,24,6,3,3,23,true
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,2,1,0,0,0,7,7,7,0,false
4.2.2,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,1,1,0,0,0,7,7,7,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,2,1,0,0,0,7,7,7,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,27,3,2,0,0,13,7,4.3333335,0,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,201,3,3,201,76,9,3,3,67,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,78,2,2,78,39,8,4,4,39,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,20,2,2,20,10,26,13,13,10,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,78,2,2,78,39,26,13,13,39,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,3,3,2,1,1,37,13,12.333333,0.33333334,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,54,2,2,54,27,26,13,13,27,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,168,2,2,90,45,12,6,6,45,true
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,50,2,0,50,25,16,8,8,25,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,48,2,0,44,22,16,8,8,22,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,8,3,0,5,3,39,16,13,1.6666666,true
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,4,2,0,0,0,23,12,11.5,0,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,5,1,0,5,5,12,12,12,5,false
4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,5,1,0,2,2,16,16,16,2,false
4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,7,1,0,2,2,16,16,16,2,false
4.2.2,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,1,0,0,0,16,16,16,0,false
4.2.2,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,2,1,0,0,0,16,16,16,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,1,1,0,0,0,16,16,16,0,false
4.2.2,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,1,1,0,0,0,16,16,16,0,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,6,1,0,3,3,16,16,16,3,false
4.2.2,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,3,1,0,2,2,16,16,16,2,false
4.2.2,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,1,1,0,0,0,16,16,16,0,false
