Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
0.09.4,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/EventHubSpoutCallerMock.java,192,2,0,192,96,1043,734,521.5,96,true
0.09.4,external/storm-eventhubs/src/test/java/org/apache/storm/eventhubs/spout/EventHubReceiverMock.java,220,4,0,194,97,1757,734,439.25,48.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TridentPartitionManager.java,196,4,0,186,93,1757,734,439.25,46.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubSpout.java,139,9,0,132,66,2186,734,242.88889,14.666667,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubEmitter.java,336,4,0,334,167,1757,734,439.25,83.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partitions.java,82,2,0,82,41,1043,734,521.5,41,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partition.java,78,2,0,78,39,1043,734,521.5,39,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubSpout.java,135,9,0,128,64,2186,734,242.88889,14.222222,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java,138,2,0,138,69,1043,734,521.5,69,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManagerFactory.java,52,2,0,52,26,1043,734,521.5,26,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManager.java,70,2,0,70,35,1043,734,521.5,35,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Coordinator.java,120,2,0,120,60,1043,734,521.5,60,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/ZookeeperStateStore.java,190,2,0,190,95,1043,734,521.5,95,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/StaticPartitionCoordinator.java,172,4,0,170,85,1757,734,439.25,42.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/SimplePartitionManager.java,286,4,0,278,139,1757,734,439.25,69.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/PartitionManager.java,202,2,0,202,101,1043,734,521.5,101,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/MessageId.java,112,2,0,112,56,1043,734,521.5,56,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IStateStore.java,62,2,0,62,31,1043,734,521.5,31,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManagerFactory.java,66,2,0,66,33,1043,734,521.5,33,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManager.java,74,2,0,74,37,1043,734,521.5,37,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionCoordinator.java,54,2,0,54,27,1043,734,521.5,27,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiverFactory.java,60,2,0,60,30,1043,734,521.5,30,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiver.java,76,4,0,72,36,1757,734,439.25,18,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventDataScheme.java,60,2,0,60,30,1043,734,521.5,30,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/FieldConstants.java,50,2,0,50,25,1043,734,521.5,25,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutException.java,74,2,0,74,37,1043,734,521.5,37,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutConfig.java,570,4,0,454,179,1757,734,439.25,113.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpout.java,536,4,0,536,263,1757,734,439.25,134,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubReceiverImpl.java,366,4,0,316,149,1757,734,439.25,79,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventDataScheme.java,110,2,0,110,55,1043,734,521.5,55,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventData.java,96,2,0,96,48,1043,734,521.5,48,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java,126,2,0,126,63,1043,734,521.5,63,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java,166,2,0,166,83,1043,734,521.5,83,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/TransactionalTridentEventCount.java,162,2,0,162,81,1043,734,521.5,81,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/OpaqueTridentEventCount.java,106,2,0,106,53,1043,734,521.5,53,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventHubLoop.java,118,4,0,110,52,1757,734,439.25,27.5,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventCount.java,322,4,0,320,158,1757,734,439.25,80,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/AtMostOnceEventCount.java,108,2,0,108,54,1043,734,521.5,54,true
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java,250,4,0,214,101,1757,734,439.25,53.5,true
0.09.4,storm-core/test/jvm/backtype/storm/utils/DisruptorQueueTest.java,363,17,1,114,47,1799,734,105.82353,6.7058825,true
0.09.4,storm-core/test/jvm/backtype/storm/serialization/GzipBridgeThriftSerializationDelegateTest.java,71,1,0,71,71,734,734,734,71,true
0.09.4,storm-core/src/jvm/backtype/storm/utils/Utils.java,1473,36,6,733,83,3635,734,100.97222,20.36111,true
0.09.4,storm-core/src/jvm/backtype/storm/utils/LocalState.java,64,2,0,9,9,757,734,378.5,4.5,true
0.09.4,storm-core/src/jvm/backtype/storm/utils/ExtendedThreadPoolExecutor.java,134,2,0,134,67,1043,734,521.5,67,true
0.09.4,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,308,9,0,161,25,1384,734,153.77777,17.88889,true
0.09.4,storm-core/src/jvm/backtype/storm/task/IBolt.java,4,2,0,0,0,1043,734,521.5,0,true
0.09.4,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,92,9,0,73,16,1410,734,156.66667,8.111111,true
0.09.4,storm-core/src/jvm/backtype/storm/serialization/GzipThriftSerializationDelegate.java,57,1,0,57,57,734,734,734,57,true
0.09.4,storm-core/src/jvm/backtype/storm/serialization/GzipBridgeThriftSerializationDelegate.java,64,1,0,64,64,734,734,734,64,true
0.09.4,storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java,81,12,1,61,9,2304,734,192,5.0833335,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/TopologySummary.java,4145,22,0,3884,564,3044,734,138.36363,176.54546,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/ThriftSerializedObject.java,522,7,0,516,516,1559,734,222.71428,73.71429,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/SupervisorSummary.java,1154,10,0,1006,236,1796,734,179.6,100.6,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/SupervisorInfo.java,2742,17,0,2058,1288,2863,734,168.41176,121.05882,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/Nimbus.java,39478,26,0,37174,5713,3177,734,122.19231,1429.7693,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LocalStateData.java,823,17,0,471,471,2863,734,168.41176,27.705883,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LocalAssignment.java,1289,17,0,1017,561,2863,734,168.41176,59.82353,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LSWorkerHeartbeat.java,1023,17,0,755,755,2863,734,168.41176,44.411766,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LSSupervisorId.java,412,7,0,406,406,1559,734,222.71428,58,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LSSupervisorAssignments.java,823,17,0,471,471,2863,734,168.41176,27.705883,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/LSApprovedWorkers.java,782,17,0,458,458,2863,734,168.41176,26.941177,true
0.09.4,storm-core/src/jvm/backtype/storm/generated/ClusterWorkerHeartbeat.java,1153,17,0,768,768,2863,734,168.41176,45.17647,true
0.09.4,storm-core/src/jvm/backtype/storm/drpc/DRPCSpout.java,37,9,0,15,11,1677,734,186.33333,1.6666666,true
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisMapState.java,1364,9,0,936,381,1947,734,216.33333,104,true
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisContainer.java,232,8,0,232,76,1717,734,214.625,29,true
0.09.4,external/storm-kafka/src/test/storm/kafka/DynamicBrokersReaderTest.java,26,2,0,26,13,1043,734,521.5,13,true
0.09.4,external/storm-kafka/src/jvm/storm/kafka/KafkaConfig.java,5,4,0,0,0,821,734,205.25,0,true
0.09.4,external/storm-kafka/src/jvm/storm/kafka/DynamicBrokersReader.java,56,3,0,52,26,1045,734,348.33334,17.333334,true
0.09.4,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java,62,2,0,14,7,1043,734,521.5,7,true
0.09.4,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/TridentHBaseMapMapper.java,80,2,0,80,40,1043,734,521.5,40,true
0.09.4,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/mapper/SimpleTridentHBaseMapMapper.java,100,2,0,100,50,1043,734,521.5,50,true
0.09.4,storm-core/src/jvm/backtype/storm/utils/TransferDrainer.java,118,7,0,7,1,1851,734,264.42856,1,true
0.09.4,storm-core/src/jvm/backtype/storm/security/auth/authorizer/ImpersonationAuthorizer.java,254,13,0,239,171,2478,734,190.61539,18.384615,false
0.09.4,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,109,13,0,90,18,2478,734,190.61539,6.923077,false
0.09.4,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCAuthorizerBase.java,86,6,0,85,17,1828,734,304.66666,14.166667,false
0.09.4,storm-core/src/jvm/backtype/storm/messaging/ConnectionWithStatus.java,117,5,0,117,49,1805,734,361,23.4,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountStoreMapper.java,173,5,0,173,39,1805,734,361,34.6,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountLookupMapper.java,245,5,0,245,57,1805,734,361,49,false
0.09.4,external/storm-kafka/src/test/storm/kafka/ExponentialBackoffMsgRetryManagerTest.java,100,8,2,95,19,1895,734,236.875,11.875,true
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/SimpleJdbcLookupMapper.java,140,8,0,140,63,1891,734,236.375,17.5,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/JdbcLookupMapper.java,111,5,0,111,43,1805,734,361,22.2,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/HikariCPConnectionProvider.java,269,5,0,269,63,1805,734,361,53.8,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/ConnectionProvider.java,189,5,0,189,43,1805,734,361,37.8,false
0.09.4,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveUpdater.java,99,5,0,99,31,1805,734,361,19.8,false
0.09.4,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveStateFactory.java,116,5,0,116,48,1805,734,361,23.2,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TridentTopologySource.java,301,5,0,301,71,1805,734,361,60.2,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/TestBolt.java,337,5,0,337,80,1805,734,361,67.4,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologyWithConfigParam.java,237,5,0,237,55,1805,734,361,47.4,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopologySource.java,225,5,0,225,52,1805,734,361,45,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/test/SimpleTopology.java,253,5,0,253,59,1805,734,361,50.6,false
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,33,12,10,6,3,1579,734,131.58333,0.5,true
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java,541,13,10,533,47,1585,734,121.92308,41,true
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatcher.java,37,1,0,37,37,5,5,5,37,false
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java,3725,45,10,632,253,3175,734,70.55556,14.044444,true
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java,580,10,10,580,58,1422,734,142.2,58,true
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java,212,10,10,9,1,1422,734,142.2,0.9,true
0.09.4,storm-core/src/jvm/backtype/storm/messaging/netty/Context.java,169,14,10,23,10,1559,734,111.35714,1.6428572,true
0.09.4,storm-core/src/jvm/backtype/storm/LogWriter.java,498,6,0,498,83,1797,734,299.5,83,false
0.09.4,storm-core/src/jvm/backtype/storm/security/serialization/BlowfishTupleSerializer.java,17,8,1,0,0,1794,734,224.25,0,true
0.09.4,storm-core/src/jvm/backtype/storm/metric/SystemBolt.java,105,7,0,105,15,1784,734,254.85715,15,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateUpdater.java,345,9,0,237,98,1947,734,216.33333,26.333334,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateQuerier.java,256,9,0,137,69,1947,734,216.33333,15.222222,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisState.java,303,9,0,265,115,1770,734,196.66667,29.444445,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterStateUpdater.java,325,9,0,214,93,1947,734,216.33333,23.777779,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterStateQuerier.java,284,9,0,150,71,1947,734,216.33333,16.666666,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterState.java,300,9,0,262,112,1770,734,196.66667,29.11111,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisClusterMapState.java,1290,9,0,926,350,1947,734,216.33333,102.888885,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/Options.java,179,10,0,178,40,2000,734,200,17.8,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/KeyFactory.java,296,10,0,294,57,2000,734,200,29.4,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisStateUpdater.java,466,10,0,465,96,2000,734,200,46.5,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisStateQuerier.java,429,10,0,423,95,2000,734,200,42.3,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/AbstractRedisMapState.java,678,10,0,671,137,2000,734,200,67.1,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/TupleMapper.java,98,8,0,86,41,1717,734,214.625,10.75,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisStoreMapper.java,63,8,0,63,24,1717,734,214.625,7.875,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisMapper.java,75,8,0,69,29,1717,734,214.625,8.625,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisLookupMapper.java,113,8,0,101,43,1717,734,214.625,12.625,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/mapper/RedisDataTypeDescription.java,240,8,0,240,70,1717,734,214.625,30,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsInstanceContainer.java,134,8,0,134,37,1717,734,214.625,16.75,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsContainerBuilder.java,181,8,0,181,53,1717,734,214.625,22.625,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java,221,9,0,220,65,1770,734,196.66667,24.444445,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisPoolConfig.java,657,9,0,656,163,1770,734,196.66667,72.888885,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/common/config/JedisClusterConfig.java,539,9,0,519,131,1770,734,196.66667,57.666668,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisStoreBolt.java,348,9,0,347,121,1770,734,196.66667,38.555557,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/RedisLookupBolt.java,378,9,0,371,133,1770,734,196.66667,41.22222,false
0.09.4,external/storm-redis/src/main/java/org/apache/storm/redis/bolt/AbstractRedisBolt.java,369,9,0,361,109,1770,734,196.66667,40.11111,false
0.09.4,storm-core/test/jvm/backtype/storm/utils/XMLEscapeOutputStream.java,148,2,0,148,74,4,2,2,74,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/TCKTest.java,1002,6,2,1002,245,1763,734,293.83334,167,true
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,2411,11,2,2382,595,1924,734,174.90909,216.54546,true
0.09.4,storm-core/src/jvm/backtype/storm/ConfigValidation.java,369,26,3,254,32,2500,734,96.15385,9.769231,true
0.09.4,external/storm-kafka/src/test/storm/kafka/ZkCoordinatorTest.java,5,5,0,5,1,1526,734,305.2,1,false
0.09.4,external/storm-kafka/src/jvm/storm/kafka/ZkState.java,5,5,0,0,0,1526,734,305.2,0,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisMap.java,107,4,0,94,94,1757,734,439.25,23.5,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisClusterMap.java,113,4,0,103,101,1757,734,439.25,25.75,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedisCluster.java,119,4,0,106,106,1757,734,439.25,26.5,false
0.09.4,external/storm-redis/src/test/java/org/apache/storm/redis/trident/WordCountTridentRedis.java,115,4,0,98,98,1757,734,439.25,24.5,false
0.09.4,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/UserPersistanceTridentTopology.java,72,12,0,61,61,2177,734,181.41667,5.0833335,false
0.09.4,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/UserPersistanceTopology.java,89,4,0,83,62,1757,734,439.25,20.75,false
0.09.4,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/topology/AbstractUserTopology.java,142,4,0,130,115,1757,734,439.25,32.5,false
0.09.4,external/storm-jdbc/src/test/java/org/apache/storm/jdbc/common/JdbcClientTest.java,106,4,0,100,94,1757,734,439.25,25,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/trident/state/JdbcState.java,192,12,0,163,160,2177,734,181.41667,13.583333,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/mapper/SimpleJdbcMapper.java,118,7,0,112,94,1843,734,263.2857,16,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/JdbcClient.java,271,4,0,235,235,1757,734,439.25,58.75,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Column.java,126,5,0,111,111,1810,734,362,22.2,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcLookupBolt.java,101,7,0,95,77,1843,734,263.2857,13.571428,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/JdbcInsertBolt.java,133,8,0,126,96,1896,734,237,15.75,false
0.09.4,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/bolt/AbstractJdbcBolt.java,89,7,0,71,62,1843,734,263.2857,10.142858,false
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/IEventDataFormat.java,112,4,0,112,28,1757,734,439.25,28,false
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBoltConfig.java,436,4,0,436,109,1757,734,439.25,109,false
0.09.4,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/DefaultEventDataFormat.java,188,4,0,188,47,1757,734,439.25,47,false
0.09.4,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/spouts/FluxShellSpout.java,220,4,0,220,55,1757,734,439.25,55,false
0.09.4,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/LogInfoBolt.java,176,4,0,176,44,1757,734,439.25,44,false
0.09.4,external/flux/flux-wrappers/src/main/java/org/apache/storm/flux/wrappers/bolts/FluxShellBolt.java,224,4,0,224,56,1757,734,439.25,56,false
0.09.4,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCounter.java,284,4,0,284,71,1757,734,439.25,71,false
0.09.4,external/flux/flux-examples/src/main/java/org/apache/storm/flux/examples/WordCountClient.java,296,4,0,296,74,1757,734,439.25,74,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/multilang/MultilangEnvirontmentTest.java,356,4,0,356,89,1757,734,439.25,89,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/IntegrationTest.java,156,4,0,156,39,1757,734,439.25,39,false
0.09.4,external/flux/flux-core/src/test/java/org/apache/storm/flux/FluxBuilderTest.java,124,4,0,124,31,1757,734,439.25,31,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/parser/FluxParser.java,931,8,0,857,208,1842,734,230.25,107.125,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/VertexDef.java,144,4,0,144,36,1757,734,439.25,36,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologySourceDef.java,144,4,0,144,36,1757,734,439.25,36,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/TopologyDef.java,864,4,0,864,216,1757,734,439.25,216,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/StreamDef.java,256,4,0,256,64,1757,734,439.25,64,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/SpoutDef.java,96,4,0,96,24,1757,734,439.25,24,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/PropertyDef.java,232,4,0,232,58,1757,734,439.25,58,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/ObjectDef.java,362,5,0,362,90,1758,734,351.6,72.4,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/IncludeDef.java,216,4,0,216,54,1757,734,439.25,54,false
0.09.4,external/flux/flux-core/src/main/java/org/apache/storm/flux/model/GroupingDef.java,308,4,0,308,77,1757,734,439.25,77,false
