Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
0.9.3,storm-core/src/jvm/backtype/storm/spout/ISpout.java,9,9,2,0,0,697,237,77.44444,0,true
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoHDFS.java,632,3,0,533,298,11,7,3.6666667,177.66667,false
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/SaslTransportPlugin.java,170,10,0,60,10,1278,232,127.8,6,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/KafkaConfig.java,111,9,3,104,52,697,237,77.44444,11.555555,true
0.9.3,storm-core/src/jvm/backtype/storm/ConfigValidation.java,1358,16,2,1244,87,2068,237,129.25,77.75,true
0.9.3,src/main/java/backtype/storm/contrib/jms/spout/JmsSpout.java,20,2,0,0,0,5,3,2.5,0,false
0.9.3,src/main/java/backtype/storm/contrib/jms/spout/JmsMessageID.java,95,2,0,75,75,5,3,2.5,37.5,false
0.9.3,external/storm-kafka/src/test/storm/kafka/TridentKafkaTopology.java,422,7,1,407,100,207,81,29.571428,58.142857,true
0.9.3,external/storm-kafka/src/test/storm/kafka/TridentKafkaTest.java,408,12,1,359,89,492,81,41,29.916666,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaUpdater.java,124,5,1,124,31,190,81,38,24.8,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaStateFactory.java,222,6,1,215,57,204,81,34,35.833332,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaState.java,419,8,1,395,99,213,81,26.625,49.375,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,1009,23,3,656,243,1675,237,72.82609,28.52174,true
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGT.java,1706,11,1,1692,281,1337,232,121.545456,153.81818,true
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/ICredentialsRenewer.java,250,8,1,248,41,1288,232,161,31,true
0.9.3,storm-core/src/jvm/backtype/storm/security/INimbusCredentialPlugin.java,371,9,1,370,47,1296,232,144,41.11111,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/TridentTupleToKafkaKeyAndMessageMapper.java,28,1,0,28,28,5,5,5,28,false
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/FieldNameBasedTupleToKafkaKeyAndMessageMapper.java,44,1,0,44,44,5,5,5,44,false
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/mapper/TupleToKafkaKeyAndMessageMapper.java,32,1,0,32,32,5,5,5,32,false
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/mapper/FieldNameBasedTupleToKafkaKeyAndMessageMapper.java,37,1,0,37,37,5,5,5,37,false
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,307,13,2,256,89,689,237,53,19.692308,true
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/StormServerPipelineFactory.java,130,8,0,75,12,1296,232,162,9.375,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,96,10,1,64,10,1770,237,177,6.4,true
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/Server.java,741,16,2,532,67,1857,237,116.0625,33.25,true
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslUtils.java,562,10,0,520,74,1302,232,130.2,52,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerHandler.java,1211,9,0,1089,159,1301,232,144.55556,121,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerAuthorizeHandler.java,581,7,0,581,83,1288,232,184,83,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java,1228,9,0,1107,159,1301,232,144.55556,123,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyServerState.java,217,7,0,217,31,1288,232,184,31,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyServer.java,1179,8,0,1158,168,1293,232,161.625,144.75,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyClientState.java,217,7,0,217,31,1288,232,184,31,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslNettyClient.java,1283,9,0,1163,167,1301,232,144.55556,129.22223,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/SaslMessageToken.java,756,8,0,694,100,1296,232,162,86.75,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/MessageEncoder.java,28,7,0,28,4,1288,232,184,4,false
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/MessageDecoder.java,307,9,1,220,30,1762,237,195.77777,24.444445,true
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/ControlMessage.java,15,9,1,4,2,1762,237,195.77777,0.44444445,true
0.9.3,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java,942,31,3,474,89,2193,237,70.741936,15.290322,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/selector/KafkaTopicSelector.java,110,6,1,105,27,192,81,32,17.5,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/selector/DefaultTopicSelector.java,144,5,1,139,37,190,81,38,27.8,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/selector/KafkaTopicSelector.java,108,6,1,104,26,192,81,32,17.333334,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/selector/DefaultTopicSelector.java,144,5,1,139,37,190,81,38,27.8,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/TridentTupleToKafkaMapper.java,112,4,1,112,28,188,81,47,28,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/trident/mapper/FieldNameBasedTupleToKafkaMapper.java,164,4,1,164,41,188,81,47,41,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/mapper/TupleToKafkaMapper.java,128,4,1,128,32,188,81,47,32,true
0.9.3,external/storm-kafka/src/jvm/storm/kafka/bolt/mapper/FieldNameBasedTupleToKafkaMapper.java,194,5,1,192,48,190,81,38,38.4,true
0.9.3,jstorm-server/src/test/java/com/alibaba/jstorm/message/netty/NettyUnitTest.java,645,5,0,386,160,237,99,47.4,77.2,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/utils/JStormServerUtils.java,57,2,0,37,23,207,130,103.5,18.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/group/MkGrouper.java,21,2,0,17,17,118,77,59,8.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/group/GrouperType.java,1,1,0,0,0,77,77,77,0,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/BoltExecutors.java,92,4,0,41,36,294,130,73.5,10.25,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/BoltCollector.java,23,3,0,16,11,248,130,82.666664,5.3333335,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/BaseExecutors.java,146,5,0,17,9,393,130,78.6,3.4,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/TaskTransfer.java,46,5,0,15,8,490,143,98,3,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/TaskShutdownDameon.java,26,2,0,12,12,207,130,103.5,6,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/Task.java,407,5,0,33,17,485,138,97,6.6,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/schedule/default_assign/DefaultTopologyAssignContext.java,268,2,0,2,2,215,138,107.5,1,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/schedule/FollowerRunnable.java,53,3,0,31,30,256,138,85.333336,10.333333,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/schedule/CleanRunnable.java,10,1,0,3,3,77,77,77,3,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/zeroMq/ZMQSendConnection.java,26,2,0,11,10,207,130,103.5,5.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/zeroMq/ZMQRecvConnection.java,53,2,0,46,45,220,143,110,23,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/zeroMq/MQContext.java,68,1,0,2,2,77,77,77,2,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/StormServerHandler.java,50,2,0,7,7,123,77,61.5,3.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/StormClientHandler.java,153,4,0,14,14,396,143,99,3.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/NettyServer.java,94,3,0,32,29,222,99,74,10.666667,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/NettyContext.java,85,4,0,26,19,294,130,73.5,6.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/NettyClient.java,963,7,0,346,271,674,143,96.28571,49.42857,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/MessageDecoder.java,227,4,0,66,43,396,143,99,16.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/MessageBatch.java,6,1,0,6,6,77,77,77,6,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/WorkerShutdown.java,63,2,0,35,31,207,130,103.5,17.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/WorkerData.java,458,5,0,43,28,587,143,117.4,8.6,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/Worker.java,134,5,0,67,57,490,143,98,13.4,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/RefreshConnections.java,275,2,0,11,11,215,138,107.5,5.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/DrainerRunable.java,78,2,0,8,5,207,130,103.5,4,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/supervisor/SyncSupervisorEvent.java,506,2,0,0,0,215,138,107.5,0,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/supervisor/SyncProcessEvent.java,830,6,0,13,10,488,138,81.333336,2.1666667,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/supervisor/SupervisorManger.java,15,2,0,6,4,207,130,103.5,3,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/supervisor/Supervisor.java,21,5,0,12,7,484,143,96.8,2.4,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/supervisor/CgroupManager.java,34,4,0,3,2,386,138,96.5,0.75,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/nimbus/TopologyAssign.java,979,3,0,23,23,345,138,115,7.6666665,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/nimbus/ServiceHandler.java,574,7,0,410,165,663,143,94.71429,58.57143,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/nimbus/NimbusServer.java,622,6,0,29,22,622,143,103.666664,4.8333335,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/cluster/StormConfig.java,59,3,0,52,22,211,99,70.333336,17.333334,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/cluster/Common.java,72,2,0,69,68,215,138,107.5,34.5,false
0.9.3,jstorm-client/src/main/java/storm/trident/topology/TridentTopologyBuilder.java,71,3,0,61,48,319,143,106.333336,20.333334,false
0.9.3,jstorm-client/src/main/java/backtype/storm/utils/WorkerClassLoader.java,15,1,0,3,3,77,77,77,3,false
0.9.3,jstorm-client/src/main/java/backtype/storm/utils/Utils.java,76,5,0,40,20,529,143,105.8,8,false
0.9.3,jstorm-client/src/main/java/backtype/storm/utils/TimeCacheMap.java,2,1,0,2,2,77,77,77,2,false
0.9.3,jstorm-client/src/main/java/backtype/storm/transactional/TransactionalTopologyBuilder.java,36,1,0,36,36,77,77,77,36,false
0.9.3,jstorm-client/src/main/java/backtype/storm/topology/TopologyBuilder.java,33,3,0,20,16,319,143,106.333336,6.6666665,false
0.9.3,jstorm-client/src/main/java/backtype/storm/topology/InputDeclarer.java,4,1,0,4,4,77,77,77,4,false
0.9.3,jstorm-client/src/main/java/backtype/storm/messaging/TaskMessage.java,12,1,0,12,12,77,77,77,12,false
0.9.3,jstorm-client/src/main/java/backtype/storm/messaging/IContext.java,5,1,0,2,2,77,77,77,2,false
0.9.3,jstorm-client/src/main/java/backtype/storm/messaging/IConnection.java,16,1,0,8,8,77,77,77,8,false
0.9.3,jstorm-client/src/main/java/backtype/storm/generated/Nimbus.java,5837,4,0,5837,1852,341,130,85.25,1459.25,false
0.9.3,jstorm-client/src/main/java/backtype/storm/generated/Grouping.java,52,1,0,51,51,77,77,77,51,false
0.9.3,jstorm-client/src/main/java/backtype/storm/coordination/BatchSubtopologyBuilder.java,37,1,0,37,37,77,77,77,37,false
0.9.3,jstorm-client/src/main/java/backtype/storm/StormSubmitter.java,170,3,0,97,93,319,143,106.333336,32.333332,false
0.9.3,jstorm-client/src/main/java/backtype/storm/Config.java,15,2,0,14,14,220,143,110,7,false
0.9.3,jstorm-client-extension/src/main/java/com/alibaba/jstorm/utils/RotatingMap.java,31,1,0,12,12,77,77,77,12,false
0.9.3,jstorm-client-extension/src/main/java/com/alibaba/jstorm/utils/OlderFileFilter.java,2,1,0,0,0,77,77,77,0,false
0.9.3,jstorm-client-extension/src/main/java/com/alibaba/jstorm/utils/JStormUtils.java,162,5,0,124,60,484,143,96.8,24.8,false
0.9.3,jstorm-client-extension/src/main/java/com/alibaba/jstorm/client/ConfigExtension.java,662,8,0,307,67,681,143,85.125,38.375,false
0.9.3,example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/sequence/spout/SequenceSpout.java,193,3,0,56,37,131,77,43.666668,18.666666,false
0.9.3,example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/sequence/bolt/TotalCount.java,25,3,0,18,7,256,138,85.333336,6,false
0.9.3,example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/sequence/SequenceTopology.java,43,2,0,6,5,220,143,110,3,false
0.9.3,example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/TpsCounter.java,150,2,0,1,1,215,138,107.5,0.5,false
0.9.3,example/sequence-split-merge/src/main/java/com/alipay/dw/jstorm/example/IntervalCheck.java,41,1,0,1,1,77,77,77,1,false
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/hadoop/AutoHDFS.java,2096,8,1,2096,262,1289,232,161.125,262,true
0.9.3,storm-core/test/jvm/backtype/storm/serialization/GzipBridgeSerializationDelegateTest.java,473,7,1,469,82,118,33,16.857143,67,true
0.9.3,storm-core/src/jvm/backtype/storm/serialization/SerializationDelegate.java,196,8,1,195,35,122,33,15.25,24.375,true
0.9.3,storm-core/src/jvm/backtype/storm/serialization/GzipSerializationDelegate.java,391,9,1,389,68,124,33,13.777778,43.22222,true
0.9.3,storm-core/src/jvm/backtype/storm/serialization/GzipBridgeSerializationDelegate.java,444,12,1,403,64,126,33,10.5,33.583332,true
0.9.3,storm-core/src/jvm/backtype/storm/serialization/DefaultSerializationDelegate.java,355,9,1,351,61,124,33,13.777778,39,true
0.9.3,storm-core/src/jvm/backtype/storm/security/auth/ShellBasedGroupsMapping.java,846,9,1,846,94,1355,232,150.55556,94,true
0.9.3,jstorm-client/src/main/java/backtype/storm/ToolRunner.java,106,2,0,106,53,75,72,37.5,53,false
0.9.3,jstorm-client/src/main/java/backtype/storm/Tool.java,94,2,0,94,47,75,72,37.5,47,false
0.9.3,jstorm-client/src/main/java/backtype/storm/GenericOptionsParser.java,597,3,0,595,297,174,99,58,198.33333,false
0.9.3,jstorm-server/src/test/java/com/alibaba/jstorm/message/zmq/ZmqUnitTest.java,646,3,0,315,315,309,138,103,105,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/utils/DisruptorRunable.java,188,4,0,90,89,381,138,95.25,22.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/group/MkLocalFirst.java,256,2,0,128,128,210,138,105,64,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/TimerRatio.java,116,2,0,58,58,210,138,105,29,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/SpoutTimeoutCallBack.java,109,3,0,54,54,353,143,117.666664,18,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/SpoutExecutors.java,515,7,0,257,241,663,143,94.71429,36.714287,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/SpoutCollector.java,393,4,0,189,189,381,138,95.25,47.25,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/SingleThreadSpoutExecutors.java,183,4,0,90,75,381,138,95.25,22.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/MultipleThreadSpoutExecutors.java,249,5,0,123,103,427,138,85.4,24.6,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/IAckMsg.java,10,2,0,5,5,210,138,105,2.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/FailSpoutMsg.java,111,3,0,55,53,353,143,117.666664,18.333334,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/task/execute/spout/AckSpoutMsg.java,120,2,0,60,60,210,138,105,30,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/ReconnectRunnable.java,106,2,0,53,53,210,138,105,26.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/message/netty/NettyRenameThreadFactory.java,35,1,0,35,35,72,72,72,35,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/metrics/Metrics.java,245,3,0,123,119,256,138,85.333336,41,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/metrics/MetricReporter.java,269,3,0,128,124,340,138,113.333336,42.666668,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/metrics/MetricJstack.java,246,2,0,123,123,210,138,105,61.5,false
0.9.3,jstorm-server/src/main/java/com/alibaba/jstorm/daemon/worker/metrics/JStormTimer.java,128,2,0,64,64,210,138,105,32,false
