@relation STORM_5-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {0.09.4}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
0.09.4,12,4,0,0,0,821,734,205.25,0,true
0.09.4,51,7,0,16,8,1133,734,161.85715,2.285714,true
0.09.4,4813,117,8,3507,327,4971,734,42.48718,29.97436,true
0.09.4,249,21,0,108,43,2504,734,119.2381,5.142857,true
0.09.4,211,33,2,129,25,2884,734,87.393936,3.909091,true
0.09.4,169,14,1,128,21,1963,734,140.21428,9.142858,true
0.09.4,222,3,0,79,45,892,734,297.33334,26.333334,true
0.09.4,12,4,0,8,2,1757,734,439.25,2,true
0.09.4,2,2,0,0,0,1043,734,521.5,0,true
0.09.4,24,6,0,16,10,504,258,84,2.666667,true
0.09.4,571,18,0,465,57,2666,734,148.11111,25.833334,true
0.09.4,318,13,0,220,35,2144,734,164.92308,16.923077,true
0.09.4,104,5,2,30,10,1286,734,257.2,6,true
0.09.4,866,10,2,491,79,1626,734,162.6,49.1,true
0.09.4,4,2,0,0,0,1043,734,521.5,0,true
0.09.4,129,10,0,54,16,1548,734,154.8,5.4,true
0.09.4,167,12,3,76,17,1909,734,159.08333,6.333334,true
0.09.4,102,15,2,55,10,1947,734,129.8,3.666667,true
0.09.4,104,2,0,104,52,1043,734,521.5,52,true
0.09.4,186,2,0,186,93,1043,734,521.5,93,true
0.09.4,234,2,0,234,117,1043,734,521.5,117,true
0.09.4,146,4,0,144,72,1757,734,439.25,36,true
0.09.4,94,2,0,94,47,1043,734,521.5,47,true
0.09.4,108,2,0,108,54,1043,734,521.5,54,true
0.09.4,164,7,0,155,66,1626,734,232.28572,22.142857,true
0.09.4,210,2,0,210,105,1043,734,521.5,105,true
0.09.4,192,2,0,192,96,1043,734,521.5,96,true
0.09.4,220,4,0,194,97,1757,734,439.25,48.5,true
0.09.4,196,4,0,186,93,1757,734,439.25,46.5,true
0.09.4,139,9,0,132,66,2186,734,242.88889,14.666667,true
0.09.4,336,4,0,334,167,1757,734,439.25,83.5,true
0.09.4,82,2,0,82,41,1043,734,521.5,41,true
0.09.4,78,2,0,78,39,1043,734,521.5,39,true
0.09.4,135,9,0,128,64,2186,734,242.88889,14.222222,true
0.09.4,138,2,0,138,69,1043,734,521.5,69,true
0.09.4,52,2,0,52,26,1043,734,521.5,26,true
0.09.4,70,2,0,70,35,1043,734,521.5,35,true
0.09.4,120,2,0,120,60,1043,734,521.5,60,true
0.09.4,190,2,0,190,95,1043,734,521.5,95,true
0.09.4,172,4,0,170,85,1757,734,439.25,42.5,true
0.09.4,286,4,0,278,139,1757,734,439.25,69.5,true
0.09.4,202,2,0,202,101,1043,734,521.5,101,true
0.09.4,112,2,0,112,56,1043,734,521.5,56,true
0.09.4,62,2,0,62,31,1043,734,521.5,31,true
0.09.4,66,2,0,66,33,1043,734,521.5,33,true
0.09.4,74,2,0,74,37,1043,734,521.5,37,true
0.09.4,54,2,0,54,27,1043,734,521.5,27,true
0.09.4,60,2,0,60,30,1043,734,521.5,30,true
0.09.4,76,4,0,72,36,1757,734,439.25,18,true
0.09.4,60,2,0,60,30,1043,734,521.5,30,true
0.09.4,50,2,0,50,25,1043,734,521.5,25,true
0.09.4,74,2,0,74,37,1043,734,521.5,37,true
0.09.4,570,4,0,454,179,1757,734,439.25,113.5,true
0.09.4,536,4,0,536,263,1757,734,439.25,134,true
0.09.4,366,4,0,316,149,1757,734,439.25,79,true
0.09.4,110,2,0,110,55,1043,734,521.5,55,true
0.09.4,96,2,0,96,48,1043,734,521.5,48,true
0.09.4,126,2,0,126,63,1043,734,521.5,63,true
0.09.4,166,2,0,166,83,1043,734,521.5,83,true
0.09.4,162,2,0,162,81,1043,734,521.5,81,true
0.09.4,106,2,0,106,53,1043,734,521.5,53,true
0.09.4,118,4,0,110,52,1757,734,439.25,27.5,true
0.09.4,322,4,0,320,158,1757,734,439.25,80,true
0.09.4,108,2,0,108,54,1043,734,521.5,54,true
0.09.4,250,4,0,214,101,1757,734,439.25,53.5,true
0.09.4,363,17,1,114,47,1799,734,105.82353,6.705883,true
0.09.4,71,1,0,71,71,734,734,734,71,true
0.09.4,1473,36,6,733,83,3635,734,100.97222,20.36111,true
0.09.4,64,2,0,9,9,757,734,378.5,4.5,true
0.09.4,134,2,0,134,67,1043,734,521.5,67,true
0.09.4,308,9,0,161,25,1384,734,153.77777,17.88889,true
0.09.4,4,2,0,0,0,1043,734,521.5,0,true
0.09.4,92,9,0,73,16,1410,734,156.66667,8.111111,true
0.09.4,57,1,0,57,57,734,734,734,57,true
0.09.4,64,1,0,64,64,734,734,734,64,true
0.09.4,81,12,1,61,9,2304,734,192,5.083334,true
0.09.4,4145,22,0,3884,564,3044,734,138.36363,176.54546,true
0.09.4,522,7,0,516,516,1559,734,222.71428,73.71429,true
0.09.4,1154,10,0,1006,236,1796,734,179.6,100.6,true
0.09.4,2742,17,0,2058,1288,2863,734,168.41176,121.05882,true
0.09.4,39478,26,0,37174,5713,3177,734,122.19231,1429.7693,true
0.09.4,823,17,0,471,471,2863,734,168.41176,27.705883,true
0.09.4,1289,17,0,1017,561,2863,734,168.41176,59.82353,true
0.09.4,1023,17,0,755,755,2863,734,168.41176,44.411766,true
0.09.4,412,7,0,406,406,1559,734,222.71428,58,true
0.09.4,823,17,0,471,471,2863,734,168.41176,27.705883,true
0.09.4,782,17,0,458,458,2863,734,168.41176,26.941177,true
0.09.4,1153,17,0,768,768,2863,734,168.41176,45.17647,true
0.09.4,37,9,0,15,11,1677,734,186.33333,1.666667,true
0.09.4,1364,9,0,936,381,1947,734,216.33333,104,true
0.09.4,232,8,0,232,76,1717,734,214.625,29,true
0.09.4,26,2,0,26,13,1043,734,521.5,13,true
0.09.4,5,4,0,0,0,821,734,205.25,0,true
0.09.4,56,3,0,52,26,1045,734,348.33334,17.333334,true
0.09.4,62,2,0,14,7,1043,734,521.5,7,true
0.09.4,80,2,0,80,40,1043,734,521.5,40,true
0.09.4,100,2,0,100,50,1043,734,521.5,50,true
0.09.4,118,7,0,7,1,1851,734,264.42856,1,true
