@relation STORM_13-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.0.3}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
1.0.3,184,4,0,184,46,16,4,4,46,false
1.0.3,452,8,4,444,111,20,4,2.5,55.5,true
1.0.3,12,6,3,0,0,6,1,1,0,true
1.0.3,80,2,0,74,37,6,3,3,37,false
1.0.3,16,4,0,16,4,28,7,7,4,false
1.0.3,36,4,0,0,0,28,7,7,0,false
1.0.3,60,4,0,48,17,28,7,7,12,false
1.0.3,28,4,0,0,0,28,7,7,0,false
1.0.3,262,6,2,14,5,30,7,5,2.333333,true
1.0.3,54,4,0,38,16,28,7,7,9.5,false
1.0.3,162,3,0,144,48,9,3,3,48,false
1.0.3,129,3,0,103,36,9,3,3,34.333332,false
1.0.3,151,3,0,76,26,9,3,3,25.333334,false
1.0.3,20,3,1,18,9,23,12,7.666666,6,true
1.0.3,24,4,0,12,3,20,5,5,3,false
1.0.3,64,4,0,60,15,20,5,5,15,false
1.0.3,28,6,0,22,4,58,12,9.666667,3.666667,false
1.0.3,104,6,0,26,5,58,12,9.666667,4.333334,false
1.0.3,110,6,0,20,4,58,12,9.666667,3.333333,false
1.0.3,75,7,0,50,9,59,12,8.428572,7.142857,false
1.0.3,94,2,0,94,47,267,216,133.5,47,false
1.0.3,110,2,0,110,55,267,216,133.5,55,false
1.0.3,124,2,0,124,62,267,216,133.5,62,false
1.0.3,176,2,0,176,88,267,216,133.5,88,false
1.0.3,818,2,0,818,409,267,216,133.5,409,false
1.0.3,76,2,0,76,38,267,216,133.5,38,false
1.0.3,80,2,0,80,40,267,216,133.5,40,false
1.0.3,258,2,0,258,129,267,216,133.5,129,false
1.0.3,54,2,0,54,27,267,216,133.5,27,false
1.0.3,764,2,0,764,382,267,216,133.5,382,false
1.0.3,116,2,0,116,58,267,216,133.5,58,false
1.0.3,438,2,0,438,219,267,216,133.5,219,false
1.0.3,116,2,0,116,58,267,216,133.5,58,false
1.0.3,96,2,0,96,48,267,216,133.5,48,false
1.0.3,92,2,0,92,46,267,216,133.5,46,false
1.0.3,148,2,0,148,74,267,216,133.5,74,false
1.0.3,116,2,0,116,58,267,216,133.5,58,false
1.0.3,232,2,0,232,116,267,216,133.5,116,false
1.0.3,262,2,0,262,131,267,216,133.5,131,false
1.0.3,304,2,0,304,152,287,216,143.5,152,false
1.0.3,170,2,0,170,85,287,216,143.5,85,false
1.0.3,70,2,0,70,35,287,216,143.5,35,false
1.0.3,194,2,0,194,97,287,216,143.5,97,false
1.0.3,524,2,0,524,262,287,216,143.5,262,false
1.0.3,142,2,0,142,71,287,216,143.5,71,false
1.0.3,74,2,0,74,37,287,216,143.5,37,false
1.0.3,68,2,0,68,34,287,216,143.5,34,false
1.0.3,128,2,0,128,64,287,216,143.5,64,false
1.0.3,176,2,0,176,88,287,216,143.5,88,false
1.0.3,134,2,0,134,67,287,216,143.5,67,false
1.0.3,668,2,0,668,334,287,216,143.5,334,false
1.0.3,210,2,0,210,105,287,216,143.5,105,false
1.0.3,74,2,0,74,37,287,216,143.5,37,false
1.0.3,88,2,0,88,44,287,216,143.5,44,false
1.0.3,82,2,0,82,41,287,216,143.5,41,false
1.0.3,72,2,0,72,36,287,216,143.5,36,false
1.0.3,142,2,0,142,71,287,216,143.5,71,false
1.0.3,148,2,0,148,74,287,216,143.5,74,false
1.0.3,94,2,0,94,47,287,216,143.5,47,false
1.0.3,78,2,0,78,39,287,216,143.5,39,false
1.0.3,128,2,0,128,64,287,216,143.5,64,false
1.0.3,92,2,2,28,14,2,1,1,14,true
1.0.3,496,2,0,496,248,317,216,158.5,248,false
1.0.3,102,2,0,102,51,317,216,158.5,51,false
1.0.3,266,2,0,266,133,317,216,158.5,133,false
1.0.3,618,2,0,618,309,317,216,158.5,309,false
1.0.3,186,2,0,186,93,317,216,158.5,93,false
1.0.3,282,2,0,282,141,317,216,158.5,141,false
1.0.3,140,2,0,140,70,317,216,158.5,70,false
1.0.3,116,2,0,116,58,317,216,158.5,58,false
1.0.3,98,2,0,98,49,317,216,158.5,49,false
1.0.3,94,2,0,94,47,317,216,158.5,47,false
1.0.3,116,2,0,116,58,317,216,158.5,58,false
1.0.3,308,2,0,308,154,317,216,158.5,154,false
1.0.3,228,2,0,228,114,317,216,158.5,114,false
1.0.3,336,2,0,336,168,317,216,158.5,168,false
1.0.3,202,2,0,202,101,317,216,158.5,101,false
1.0.3,192,2,0,192,96,317,216,158.5,96,false
1.0.3,148,2,0,148,74,317,216,158.5,74,false
1.0.3,214,2,0,214,107,317,216,158.5,107,false
1.0.3,202,2,0,202,101,317,216,158.5,101,false
1.0.3,156,6,0,108,18,6,1,1,18,false
1.0.3,21,1,0,20,20,2,2,2,20,false
