@relation STORM_12-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {1.0.1}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {false,true}

@data
1.0.1,191,4,0,186,62,2909,2442,727.25,46.5,false
1.0.1,150,3,0,150,50,2888,2442,962.6667,50,false
1.0.1,295,5,0,281,99,2894,2442,578.8,56.2,false
1.0.1,117,6,0,13,11,3024,2442,504,2.166667,false
1.0.1,237,7,0,14,8,3045,2442,435,2,false
1.0.1,541,23,4,267,71,3053,2442,132.73914,11.608696,true
1.0.1,66,3,0,1,1,2888,2442,962.6667,0.333333,false
1.0.1,34,3,0,0,0,2888,2442,962.6667,0,false
1.0.1,50,4,0,2,2,3045,2442,761.25,0.5,false
1.0.1,44,5,0,9,9,2890,2442,578,1.8,false
1.0.1,190,10,1,20,9,3180,2442,318,2,true
1.0.1,46,3,0,2,2,2888,2442,962.6667,0.666667,false
1.0.1,27,3,0,3,3,2888,2442,962.6667,1,false
1.0.1,105,4,0,1,1,2909,2442,727.25,0.25,false
1.0.1,29,3,0,1,1,2888,2442,962.6667,0.333333,false
1.0.1,72,6,0,18,9,3095,2442,515.8333,3,false
1.0.1,35,4,0,1,1,2909,2442,727.25,0.25,false
1.0.1,84,4,0,6,6,2909,2442,727.25,1.5,false
1.0.1,50,7,0,14,6,3116,2442,445.14285,2,false
1.0.1,59,5,0,8,8,3066,2442,613.2,1.6,false
1.0.1,98,6,0,7,7,3024,2442,504,1.166667,false
1.0.1,245,11,1,17,7,3061,2442,278.27274,1.545454,true
1.0.1,81,5,0,1,1,2952,2442,590.4,0.2,false
1.0.1,69,4,0,1,1,2909,2442,727.25,0.25,false
1.0.1,109,5,0,20,18,2949,2442,589.8,4,false
1.0.1,300,16,1,14,4,3184,2442,199,0.875,true
1.0.1,1059,19,0,211,111,3077,2442,161.94737,11.105263,false
1.0.1,675,5,0,673,224,2851,2442,570.2,134.6,false
1.0.1,1589,4,0,1588,529,2847,2442,711.75,397,false
1.0.1,99,3,0,99,33,2882,2442,960.6667,33,false
1.0.1,231,3,0,231,77,2882,2442,960.6667,77,false
1.0.1,35,3,0,6,2,2882,2442,960.6667,2,false
1.0.1,31,3,0,9,3,2882,2442,960.6667,3,false
1.0.1,18,3,0,2,2,2882,2442,960.6667,0.666667,false
1.0.1,18,3,0,2,2,2882,2442,960.6667,0.666667,false
1.0.1,64,3,0,6,4,2882,2442,960.6667,2,false
1.0.1,96,3,0,14,14,2882,2442,960.6667,4.666666,false
1.0.1,136,5,0,50,42,2898,2442,579.6,10,false
1.0.1,19,3,0,0,0,2882,2442,960.6667,0,false
1.0.1,15,3,0,0,0,2882,2442,960.6667,0,false
1.0.1,19,3,0,1,1,2882,2442,960.6667,0.333333,false
1.0.1,19,3,0,4,2,2882,2442,960.6667,1.333333,false
1.0.1,854,5,0,424,414,2897,2442,579.4,84.8,false
1.0.1,430,12,1,130,116,3150,2442,262.5,10.833333,true
1.0.1,241,9,1,180,76,3093,2442,343.66666,20,true
1.0.1,118,5,0,61,25,2897,2442,579.4,12.2,false
1.0.1,101,13,0,26,6,3127,2442,240.53847,2,false
1.0.1,13,3,0,4,2,2859,2442,953,1.333333,false
1.0.1,498,13,1,244,86,3145,2442,241.92308,18.76923,true
1.0.1,21,3,0,3,1,2859,2442,953,1,false
1.0.1,109,3,0,46,44,2859,2442,953,15.333333,false
1.0.1,34,3,0,2,2,2859,2442,953,0.666667,false
1.0.1,230,11,0,47,33,3120,2442,283.63635,4.272728,false
1.0.1,977,20,0,368,296,3357,2442,167.85,18.4,false
1.0.1,1528,22,1,629,328,3233,2442,146.95454,28.59091,true
1.0.1,884,12,0,396,362,3094,2442,257.83334,33,false
1.0.1,92,8,0,17,5,3097,2442,387.125,2.125,false
1.0.1,149,3,0,65,63,2859,2442,953,21.666666,false
1.0.1,68,3,0,23,23,2879,2442,959.6667,7.666666,false
1.0.1,20,3,0,6,4,2879,2442,959.6667,2,false
1.0.1,58,3,0,20,20,2879,2442,959.6667,6.666666,false
1.0.1,116,3,0,48,48,2879,2442,959.6667,16,false
1.0.1,197,3,0,14,10,2879,2442,959.6667,4.666666,false
1.0.1,319,3,0,12,10,2879,2442,959.6667,4,false
1.0.1,23,3,0,1,1,2879,2442,959.6667,0.333333,false
1.0.1,26,3,0,1,1,2879,2442,959.6667,0.333333,false
1.0.1,27,3,0,2,2,2879,2442,959.6667,0.666667,false
1.0.1,24,3,0,1,1,2879,2442,959.6667,0.333333,false
1.0.1,66,5,0,10,5,3059,2442,611.8,2,false
1.0.1,88,6,0,32,26,2887,2442,481.16666,5.333334,false
1.0.1,32,5,0,0,0,2949,2442,589.8,0,false
1.0.1,157,8,0,16,4,2936,2442,367,2,false
1.0.1,22,3,0,2,2,2879,2442,959.6667,0.666667,false
1.0.1,69,9,0,26,14,2943,2442,327,2.888889,false
1.0.1,270,3,0,5,3,2879,2442,959.6667,1.666667,false
1.0.1,256,6,0,88,84,2938,2442,489.66666,14.666667,false
1.0.1,34,4,0,3,3,2883,2442,720.75,0.75,false
1.0.1,223,9,1,39,25,2899,2442,322.1111,4.333334,true
1.0.1,20,3,0,2,2,2862,2442,954,0.666667,false
1.0.1,24,3,0,5,2,2862,2442,954,1.666667,false
1.0.1,20,3,0,1,1,2862,2442,954,0.333333,false
1.0.1,20,3,0,1,1,2862,2442,954,0.333333,false
1.0.1,23,3,0,1,1,2862,2442,954,0.333333,false
1.0.1,218,5,0,22,20,2866,2442,573.2,4.4,false
1.0.1,58,3,0,17,11,2862,2442,954,5.666666,false
1.0.1,45,3,0,10,4,2862,2442,954,3.333333,false
1.0.1,73,4,0,24,16,3019,2442,754.75,6,false
1.0.1,102,4,0,21,17,3019,2442,754.75,5.25,false
1.0.1,124,3,0,58,56,2862,2442,954,19.333334,false
1.0.1,136,7,0,21,5,2977,2442,425.2857,3,false
1.0.1,82,5,0,15,5,2975,2442,595,3,false
1.0.1,116,5,0,5,5,2975,2442,595,1,false
1.0.1,90,7,0,8,4,2986,2442,426.57144,1.142857,false
1.0.1,143,7,0,20,6,2995,2442,427.85715,2.857143,false
1.0.1,66,7,0,8,6,2986,2442,426.57144,1.142857,false
1.0.1,122,10,0,11,5,2987,2442,298.7,1.1,false
1.0.1,378,9,0,66,30,3036,2442,337.33334,7.333334,false
1.0.1,145,5,0,2,2,2975,2442,595,0.4,false
1.0.1,100,5,0,1,1,2975,2442,595,0.2,false
1.0.1,245,5,0,44,20,2975,2442,595,8.8,false
1.0.1,38,5,0,1,1,2975,2442,595,0.2,false
1.0.1,38,5,0,1,1,2975,2442,595,0.2,false
1.0.1,117,5,0,27,19,2975,2442,595,5.4,false
1.0.1,60,5,0,4,2,2975,2442,595,0.8,false
1.0.1,6,2,0,0,0,433,397,216.5,0,false
1.0.1,115,5,0,1,1,2975,2442,595,0.2,false
1.0.1,116,5,0,20,10,2975,2442,595,4,false
1.0.1,135,5,0,8,8,2975,2442,595,1.6,false
1.0.1,38,5,0,1,1,2975,2442,595,0.2,false
1.0.1,38,5,0,1,1,2975,2442,595,0.2,false
1.0.1,347,7,0,65,29,2981,2442,425.85715,9.285714,false
1.0.1,26,5,0,1,1,2975,2442,595,0.2,false
1.0.1,20,5,0,3,3,2975,2442,595,0.6,false
1.0.1,28,5,0,2,2,2975,2442,595,0.4,false
1.0.1,24,5,0,1,1,2975,2442,595,0.2,false
1.0.1,109,5,0,19,11,2975,2442,595,3.8,false
1.0.1,126,7,0,26,10,3025,2442,432.14285,3.714286,false
1.0.1,49,5,0,19,13,2975,2442,595,3.8,false
1.0.1,52,4,0,5,2,3014,2442,753.5,1.25,false
1.0.1,17,3,0,1,1,2857,2442,952.3333,0.333333,false
1.0.1,86,3,0,13,5,2857,2442,952.3333,4.333334,false
1.0.1,58,3,0,4,2,2857,2442,952.3333,1.333333,false
1.0.1,53,3,0,3,1,2857,2442,952.3333,1,false
1.0.1,588,3,0,31,21,2857,2442,952.3333,10.333333,false
1.0.1,18,3,0,2,2,2857,2442,952.3333,0.666667,false
1.0.1,21,3,0,4,2,2857,2442,952.3333,1.333333,false
1.0.1,50,7,0,11,3,3238,2442,462.57144,1.571428,false
1.0.1,44,3,0,14,12,2996,2442,998.6667,4.666666,false
1.0.1,319,9,0,34,34,3020,2442,335.55554,3.777778,false
1.0.1,127,3,0,55,51,2996,2442,998.6667,18.333334,false
1.0.1,24,5,0,5,1,2998,2442,599.6,1,false
1.0.1,43,3,0,15,13,2996,2442,998.6667,5,false
1.0.1,19,3,0,3,1,2996,2442,998.6667,1,false
1.0.1,238,7,0,30,28,3030,2442,432.85715,4.285714,false
1.0.1,54,7,0,35,12,3218,2442,459.7143,5,false
1.0.1,764,26,0,286,110,3374,2442,129.76923,11,false
1.0.1,19,3,0,5,5,2996,2442,998.6667,1.666667,false
1.0.1,27,3,0,6,4,2996,2442,998.6667,2,false
1.0.1,76,5,0,27,27,3020,2442,604,5.4,false
1.0.1,80,3,0,12,12,2996,2442,998.6667,4,false
1.0.1,32,3,0,5,5,2996,2442,998.6667,1.666667,false
1.0.1,23,3,0,9,4,2996,2442,998.6667,3,false
1.0.1,110,5,0,48,14,3046,2442,609.2,9.6,false
1.0.1,22,3,0,1,1,2996,2442,998.6667,0.333333,false
1.0.1,27,3,0,4,2,2996,2442,998.6667,1.333333,false
1.0.1,83,3,0,3,3,2996,2442,998.6667,1,false
1.0.1,40,3,0,3,3,2996,2442,998.6667,1,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,298,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,289,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,674,4,0,14,9,3115,2442,778.75,3.5,false
1.0.1,443,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,287,4,0,12,7,3115,2442,778.75,3,false
1.0.1,366,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,206,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,765,4,0,16,11,3115,2442,778.75,4,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,436,4,0,14,9,3115,2442,778.75,3.5,false
1.0.1,1278,4,0,23,18,3115,2442,778.75,5.75,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,826,4,0,19,14,3115,2442,778.75,4.75,false
1.0.1,212,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,153,4,0,4,4,3115,2442,778.75,1,false
1.0.1,241,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,241,4,0,12,7,3115,2442,778.75,3,false
1.0.1,277,4,0,12,7,3115,2442,778.75,3,false
1.0.1,558,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,254,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,717,4,0,55,42,3115,2442,778.75,13.75,false
1.0.1,219,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,1380,4,0,62,32,3115,2442,778.75,15.5,false
1.0.1,211,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,249,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,725,4,0,22,17,3115,2442,778.75,5.5,false
1.0.1,547,4,0,18,13,3115,2442,778.75,4.5,false
1.0.1,212,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,430,4,0,12,7,3115,2442,778.75,3,false
1.0.1,212,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,191,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,153,4,0,4,4,3115,2442,778.75,1,false
1.0.1,218,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,295,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,242,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,426,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,221,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,249,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,279,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,775,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,154,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,240,4,0,12,7,3115,2442,778.75,3,false
1.0.1,330,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,27327,8,0,2301,1517,3146,2442,393.25,287.625,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,313,4,0,12,7,3115,2442,778.75,3,false
1.0.1,217,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,219,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,334,4,0,14,9,3115,2442,778.75,3.5,false
1.0.1,247,4,0,12,7,3115,2442,778.75,3,false
1.0.1,313,4,0,12,7,3115,2442,778.75,3,false
1.0.1,207,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,344,4,0,14,9,3115,2442,778.75,3.5,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,214,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,214,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,189,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,261,4,0,4,4,3115,2442,778.75,1,false
1.0.1,241,4,0,12,7,3115,2442,778.75,3,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,206,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,240,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,212,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,246,4,0,4,4,3115,2442,778.75,1,false
1.0.1,241,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,294,4,0,4,4,3115,2442,778.75,1,false
1.0.1,222,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,182,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,351,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,405,4,0,12,7,3115,2442,778.75,3,false
1.0.1,153,4,0,4,4,3115,2442,778.75,1,false
1.0.1,226,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,208,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,289,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,1831,4,0,83,43,3115,2442,778.75,20.75,false
1.0.1,606,4,0,23,13,3115,2442,778.75,5.75,false
1.0.1,224,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,222,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,216,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,490,6,0,277,108,3129,2442,521.5,46.166668,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,796,4,0,24,19,3115,2442,778.75,6,false
1.0.1,187,4,0,4,4,3115,2442,778.75,1,false
1.0.1,344,4,0,12,7,3115,2442,778.75,3,false
1.0.1,260,4,0,13,8,3115,2442,778.75,3.25,false
1.0.1,418,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,320,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,672,7,0,15,10,3135,2442,447.85715,2.142857,false
1.0.1,619,4,0,14,9,3115,2442,778.75,3.5,false
1.0.1,296,4,0,9,5,3115,2442,778.75,2.25,false
1.0.1,212,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,263,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,552,4,0,16,11,3115,2442,778.75,4,false
1.0.1,188,4,0,10,5,3115,2442,778.75,2.5,false
1.0.1,11,4,0,2,2,3115,2442,778.75,0.5,false
1.0.1,251,4,0,11,6,3115,2442,778.75,2.75,false
1.0.1,36,3,0,3,3,2996,2442,998.6667,1,false
1.0.1,402,3,0,191,189,2996,2442,998.6667,63.666668,false
1.0.1,82,3,0,25,25,2996,2442,998.6667,8.333333,false
1.0.1,606,8,0,127,35,3063,2442,382.875,15.875,false
1.0.1,48,3,0,21,7,2996,2442,998.6667,7,false
1.0.1,280,7,0,10,5,3062,2442,437.42856,1.428572,false
1.0.1,68,3,0,24,20,2845,2442,948.3333,8,false
1.0.1,150,11,0,17,7,3081,2442,280.0909,1.545454,false
1.0.1,421,9,0,222,80,2684,2442,298.22223,24.666666,false
1.0.1,16,3,0,1,1,2542,2442,847.3333,0.333333,false
1.0.1,175,5,1,56,34,2552,2442,510.4,11.2,true
1.0.1,207,3,0,5,2,2542,2442,847.3333,1.666667,false
1.0.1,111,3,0,111,37,2542,2442,847.3333,37,false
1.0.1,111,3,0,111,37,2542,2442,847.3333,37,false
1.0.1,274,5,0,48,40,2592,2442,518.4,9.6,false
1.0.1,535,33,1,118,14,2684,2442,81.333336,3.575757,true
1.0.1,337,3,0,160,158,2444,2442,814.6667,53.333332,false
1.0.1,12,3,0,0,0,9,3,3,0,false
1.0.1,3,3,0,0,0,9,3,3,0,false
1.0.1,34,7,0,4,2,2648,2442,378.2857,0.571429,false
1.0.1,108,2,0,54,54,5,3,2.5,27,false
1.0.1,71,3,0,11,5,7,3,2.333333,3.666667,false
1.0.1,634,8,0,412,171,2465,2442,308.125,51.5,false
1.0.1,468,3,0,468,156,2448,2442,816,156,false
1.0.1,829,5,0,461,245,2458,2442,491.6,92.2,false
1.0.1,116,19,2,39,9,3144,2442,165.47368,2.052632,true
1.0.1,583,7,0,30,12,2674,2442,382,4.285714,false
1.0.1,55,5,0,11,7,2666,2442,533.2,2.2,false
1.0.1,62,3,0,36,14,2460,2442,820,12,false
1.0.1,117,3,0,50,46,2460,2442,820,16.666666,false
1.0.1,25,3,0,6,4,2460,2442,820,2,false
1.0.1,37,3,0,7,5,2460,2442,820,2.333333,false
1.0.1,35,3,0,1,1,2460,2442,820,0.333333,false
1.0.1,25,3,0,1,1,2460,2442,820,0.333333,false
1.0.1,144,4,0,144,36,20,5,5,36,false
1.0.1,40,4,0,16,4,20,5,5,4,false
1.0.1,56,4,0,4,1,20,5,5,1,false
1.0.1,12,4,0,0,0,20,5,5,0,false
1.0.1,84,4,0,40,10,20,5,5,10,false
1.0.1,102,3,0,6,6,2446,2442,815.3333,2,false
1.0.1,125,3,0,84,32,2446,2442,815.3333,28,false
1.0.1,24,2,0,24,12,5,3,2.5,12,false
1.0.1,217,3,0,10,4,2448,2442,816,3.333333,false
1.0.1,4,2,0,2,1,2,1,1,1,false
1.0.1,69,5,0,41,15,2648,2442,529.6,8.2,false
1.0.1,565,9,0,139,63,2712,2442,301.33334,15.444445,false
1.0.1,96,3,0,96,32,2456,2442,818.6667,32,false
1.0.1,1150,4,0,1145,380,2575,2442,643.75,286.25,false
1.0.1,72,3,0,21,7,2454,2442,818,7,false
1.0.1,75,3,0,21,7,2454,2442,818,7,false
1.0.1,6,3,0,0,0,2452,2442,817.3333,0,false
1.0.1,47,3,0,16,16,2448,2442,816,5.333334,false
1.0.1,160,3,0,133,45,2452,2442,817.3333,44.333332,false
1.0.1,95,10,0,65,17,2823,2442,282.3,6.5,false
1.0.1,25,5,0,9,3,2466,2442,493.2,1.8,false
1.0.1,128,3,0,107,39,2449,2442,816.3333,35.666668,false
1.0.1,142,6,0,54,18,2459,2442,409.83334,9,false
1.0.1,33,3,0,0,0,2512,2442,837.3333,0,false
1.0.1,80,7,0,15,3,2652,2442,378.85715,2.142857,false
1.0.1,27,9,0,0,0,2594,2442,288.22223,0,false
1.0.1,363,11,0,260,56,2552,2442,232,23.636364,false
1.0.1,291,11,0,152,30,2676,2442,243.27272,13.818182,false
1.0.1,60,3,0,14,6,2512,2442,837.3333,4.666666,false
1.0.1,51,5,0,33,11,2594,2442,518.8,6.6,false
1.0.1,56,5,0,0,0,2570,2442,514,0,false
1.0.1,167,13,0,50,14,2698,2442,207.53847,3.846154,false
1.0.1,38,3,0,36,36,2512,2442,837.3333,12,false
1.0.1,135,3,0,135,45,2512,2442,837.3333,45,false
1.0.1,83,5,0,22,5,2534,2442,506.8,4.4,false
1.0.1,357,3,0,357,119,2448,2442,816,119,false
1.0.1,617,12,0,234,67,3089,2442,257.41666,19.5,false
1.0.1,39,7,0,0,0,2548,2442,364,0,false
1.0.1,375,14,0,89,41,2738,2442,195.57143,6.357143,false
1.0.1,120,3,0,120,40,2465,2442,821.6667,40,false
1.0.1,298,13,0,146,94,2711,2442,208.53847,11.230769,false
1.0.1,436,13,0,241,83,2773,2442,213.3077,18.538462,false
1.0.1,66,3,0,66,22,2465,2442,821.6667,22,false
1.0.1,96,9,0,11,3,2711,2442,301.22223,1.222222,false
1.0.1,11,3,0,2,2,2465,2442,821.6667,0.666667,false
1.0.1,15,3,0,3,1,15,5,5,1,false
1.0.1,3,3,0,0,0,15,5,5,0,false
1.0.1,18,3,0,0,0,15,5,5,0,false
1.0.1,443,13,0,104,24,2626,2442,202,8,false
1.0.1,55,4,0,3,3,2457,2442,614.25,0.75,false
1.0.1,418,6,0,270,105,2584,2442,430.66666,45,false
1.0.1,201,3,0,201,67,2478,2442,826,67,false
1.0.1,433,5,0,413,137,2508,2442,501.6,82.6,false
1.0.1,9,3,0,0,0,2478,2442,826,0,false
1.0.1,21,5,0,15,5,2508,2442,501.6,3,false
1.0.1,220,5,0,39,13,2508,2442,501.6,7.8,false
1.0.1,21,3,0,3,1,2478,2442,826,1,false
1.0.1,193,5,0,191,63,2508,2442,501.6,38.2,false
1.0.1,295,5,0,33,12,2508,2442,501.6,6.6,false
1.0.1,343,5,0,33,12,2508,2442,501.6,6.6,false
1.0.1,207,3,0,207,69,2478,2442,826,69,false
1.0.1,197,5,0,189,63,2508,2442,501.6,37.8,false
1.0.1,295,5,0,33,12,2508,2442,501.6,6.6,false
1.0.1,343,5,0,33,12,2508,2442,501.6,6.6,false
1.0.1,239,5,0,225,75,2508,2442,501.6,45,false
1.0.1,21,5,0,6,3,2508,2442,501.6,1.2,false
