Version Number,File Name,LOC Touched,Number of Revisions,Number of Bug Fixed,LOC Added,Max LOC Added,Chg Set Size,Max Chg Set,Avg Chg Set,Avg LOC Added,Buggy
0.09.1-incubating,test/jvm/storm/starter/tools/RankingsTest.java,90,1,0,90,90,7,7,7,90,false
0.09.1-incubating,test/jvm/storm/starter/tools/RankableObjectWithFieldsTest.java,21,1,0,21,21,7,7,7,21,false
0.09.1-incubating,src/jvm/storm/starter/tools/Rankings.java,30,1,0,25,25,7,7,7,25,false
0.09.1-incubating,src/jvm/storm/starter/tools/RankableObjectWithFields.java,13,1,0,13,13,7,7,7,13,false
0.09.1-incubating,src/jvm/storm/starter/tools/Rankable.java,6,1,0,6,6,7,7,7,6,false
0.09.1-incubating,src/jvm/storm/starter/bolt/AbstractRankerBolt.java,1,1,0,0,0,7,7,7,0,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/StormServerPipelineFactory.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/StormServerHandler.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/Server.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/MessageEncoder.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/MessageDecoder.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/MessageBatch.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/ControlMessage.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/Context.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-netty/src/jvm/backtype/storm/messaging/netty/Client.java,34,2,0,34,17,1120,562,560,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/util/TridentUtils.java,67,5,1,61,17,1741,562,348.2,12.2,true
0.09.1-incubating,storm-core/src/jvm/storm/trident/util/LRUMap.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/util/IndexedEdge.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/util/ErrorEdgeFactory.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/tuple/ValuePointer.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/tuple/TridentTupleView.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/tuple/TridentTuple.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/tuple/ConsList.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/tuple/ComboList.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/topology/state/RotatingTransactionalState.java,51,3,0,51,17,1678,562,559.3333,17,false
0.09.1-incubating,storm-core/src/jvm/storm/trident/topology/TridentTopologyBuilder.java,51,3,0,51,17,1678,562,559.3333,17,false
