@relation STORM_11-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {0.10.2}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
0.10.2,130,10,5,16,2,696,298,69.6,1.6,true
0.10.2,16,8,5,0,0,694,298,86.75,0,true
0.10.2,245,5,2,48,12,691,298,138.2,9.6,true
0.10.2,652,14,8,620,101,885,298,63.214287,44.285713,true
0.10.2,12,6,5,0,0,693,298,115.5,0,true
0.10.2,16,8,3,0,0,693,298,86.625,0,true
0.10.2,1235,9,2,1235,231,890,298,98.888885,137.22223,true
0.10.2,125,9,2,12,2,890,298,98.888885,1.333333,true
0.10.2,890,5,2,890,178,706,298,141.2,178,true
0.10.2,5,5,2,0,0,706,298,141.2,0,true
0.10.2,75,5,2,65,13,706,298,141.2,13,true
0.10.2,175,23,6,45,6,804,298,34.95652,1.956522,true
0.10.2,24,8,7,0,0,699,298,87.375,0,true
0.10.2,140,10,2,98,14,692,298,69.2,9.8,true
0.10.2,133,7,2,98,14,689,298,98.42857,14,true
0.10.2,36,6,1,36,6,750,298,125,6,true
0.10.2,14,7,6,7,1,693,298,99,1,true
0.10.2,171,12,5,42,6,853,298,71.083336,3.5,true
0.10.2,56,7,6,0,0,690,298,98.57143,0,true
0.10.2,170,15,5,157,24,768,298,51.2,10.466666,true
0.10.2,10,10,3,0,0,760,298,76,0,true
0.10.2,13,9,5,2,2,692,298,76.888885,0.222222,true
0.10.2,237,5,2,8,2,691,298,138.2,1.6,true
0.10.2,328,8,6,328,41,706,298,88.25,41,true
0.10.2,270,13,11,161,18,711,298,54.692307,12.384615,true
0.10.2,120,8,6,40,5,706,298,88.25,5,true
0.10.2,1332,4,2,1332,333,690,298,172.5,333,true
0.10.2,3136,4,2,4,1,690,298,172.5,1,true
0.10.2,24,4,2,0,0,690,298,172.5,0,true
0.10.2,202,5,2,162,134,716,298,143.2,32.4,true
0.10.2,292,10,4,128,16,697,298,69.7,12.8,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,218,11,2,210,42,945,298,85.90909,19.09091,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,8,8,2,0,0,756,298,94.5,0,true
0.10.2,64,8,6,64,8,701,298,87.625,8,true
0.10.2,512,8,6,512,64,707,298,88.375,64,true
0.10.2,8,8,3,0,0,724,298,90.5,0,true
0.10.2,50,10,5,0,0,735,298,73.5,0,true
0.10.2,51,11,6,32,4,727,298,66.09091,2.909091,true
0.10.2,609,7,2,602,86,716,298,102.28571,86,true
0.10.2,56,7,2,56,8,716,298,102.28571,8,true
0.10.2,458,10,2,217,31,754,298,75.4,21.7,true
0.10.2,31,10,2,9,2,754,298,75.4,0.9,true
0.10.2,67,10,2,15,2,754,298,75.4,1.5,true
0.10.2,87,14,2,3,1,758,298,54.142857,0.214286,true
0.10.2,525,12,1,72,9,791,298,65.916664,6,true
0.10.2,42,7,2,0,0,723,298,103.28571,0,true
0.10.2,128,8,2,128,16,764,298,95.5,16,true
0.10.2,185,15,2,185,21,997,298,66.46667,12.333333,true
0.10.2,504,8,2,504,63,764,298,95.5,63,true
0.10.2,344,8,2,344,43,764,298,95.5,43,true
0.10.2,688,8,2,688,86,764,298,95.5,86,true
0.10.2,572,8,2,572,76,764,298,95.5,71.5,true
0.10.2,369,19,2,292,33,985,298,51.842106,15.368421,true
0.10.2,420,16,2,196,39,1018,298,63.625,12.25,true
0.10.2,760,8,2,760,95,744,298,93,95,true
0.10.2,208,8,2,208,26,744,298,93,26,true
0.10.2,882,8,2,882,111,744,298,93,110.25,true
0.10.2,70,10,1,60,6,737,298,73.7,6,true
0.10.2,435,5,1,435,87,757,298,151.4,87,true
0.10.2,350,5,1,350,70,757,298,151.4,70,true
0.10.2,360,5,1,360,72,757,298,151.4,72,true
0.10.2,470,5,1,470,94,757,298,151.4,94,true
0.10.2,180,5,1,180,36,757,298,151.4,36,true
0.10.2,250,5,1,250,50,757,298,151.4,50,true
0.10.2,445,5,1,445,89,757,298,151.4,89,true
0.10.2,765,5,1,765,153,757,298,151.4,153,true
0.10.2,890,5,1,890,178,757,298,151.4,178,true
0.10.2,600,5,1,600,120,757,298,151.4,120,true
0.10.2,895,5,1,895,179,757,298,151.4,179,true
0.10.2,195,5,1,195,39,757,298,151.4,39,true
0.10.2,595,5,1,595,119,757,298,151.4,119,true
0.10.2,56,7,1,14,2,731,298,104.42857,2,true
0.10.2,10,5,1,0,0,725,298,145,0,true
0.10.2,967,12,1,918,185,785,298,65.416664,76.5,true
0.10.2,20,5,1,20,4,755,298,151,4,true
0.10.2,620,5,1,620,124,755,298,151,124,true
0.10.2,380,5,1,380,76,755,298,151,76,true
0.10.2,2106,13,4,2073,403,838,298,64.46154,159.46153,true
0.10.2,510,5,1,510,102,755,298,151,102,true
0.10.2,306,14,4,244,37,869,298,62.07143,17.428572,true
0.10.2,343,7,1,343,49,735,298,105,49,true
0.10.2,336,7,1,336,48,735,298,105,48,true
0.10.2,2,1,1,0,0,4,4,4,0,true
0.10.2,9,1,1,8,8,4,4,4,8,true
0.10.2,5,1,1,5,5,4,4,4,5,true
0.10.2,81,9,1,66,11,774,298,86,7.333334,true
0.10.2,434,7,1,434,62,772,298,110.28571,62,true
0.10.2,980,7,1,980,140,772,298,110.28571,140,true
0.10.2,252,7,1,252,36,772,298,110.28571,36,true
0.10.2,546,7,1,546,78,772,298,110.28571,78,true
0.10.2,364,7,1,0,0,772,298,110.28571,0,true
0.10.2,427,7,1,427,61,772,298,110.28571,61,true
0.10.2,1078,7,1,1078,154,772,298,110.28571,154,true
0.10.2,896,7,1,0,0,772,298,110.28571,0,true
0.10.2,168,7,1,133,19,772,298,110.28571,19,true
0.10.2,84,11,1,54,8,780,298,70.90909,4.909091,true
0.10.2,490,7,1,490,70,745,298,106.42857,70,true
0.10.2,553,7,1,553,79,745,298,106.42857,79,true
0.10.2,679,7,1,679,97,745,298,106.42857,97,true
0.10.2,714,7,1,714,102,745,298,106.42857,102,true
0.10.2,45,5,1,30,6,729,298,145.8,6,true
0.10.2,106,12,9,2,2,759,298,63.25,0.166667,true
0.10.2,119,12,9,2,2,759,298,63.25,0.166667,true
0.10.2,194,12,9,113,10,759,298,63.25,9.416667,true
0.10.2,530,5,3,0,0,729,298,145.8,0,true
0.10.2,105,5,3,85,17,729,298,145.8,17,true
0.10.2,195,5,3,195,39,729,298,145.8,39,true
0.10.2,328,4,1,328,82,727,298,181.75,82,true
0.10.2,960,4,1,960,240,727,298,181.75,240,true
0.10.2,416,4,1,164,41,727,298,181.75,41,true
0.10.2,506,6,1,504,126,735,298,122.5,84,true
0.10.2,50,10,7,36,9,732,298,73.2,3.6,true
0.10.2,352,4,1,352,88,726,298,181.5,88,true
0.10.2,10,5,3,10,2,725,298,145,2,true
0.10.2,27,9,7,0,0,729,298,81,0,true
0.10.2,162,18,10,87,8,790,298,43.88889,4.833334,true
0.10.2,176,4,1,176,44,735,298,183.75,44,true
0.10.2,344,4,1,344,86,735,298,183.75,86,true
0.10.2,152,4,1,152,38,735,298,183.75,38,true
0.10.2,272,4,1,272,68,735,298,183.75,68,true
0.10.2,196,4,1,196,49,735,298,183.75,49,true
0.10.2,348,4,1,348,87,735,298,183.75,87,true
0.10.2,426,9,1,426,71,744,298,82.666664,47.333332,true
0.10.2,1085,7,1,1085,155,751,298,107.28571,155,true
0.10.2,7,7,1,0,0,751,298,107.28571,0,true
0.10.2,224,7,1,224,32,751,298,107.28571,32,true
0.10.2,1036,7,1,1036,148,751,298,107.28571,148,true
0.10.2,9,9,1,0,0,741,298,82.333336,0,true
0.10.2,78,8,3,42,7,774,298,96.75,5.25,true
0.10.2,30,6,4,18,3,726,298,121,3,true
0.10.2,4,4,1,0,0,570,298,142.5,0,true
0.10.2,8,4,1,0,0,570,298,142.5,0,true
0.10.2,42,6,1,6,1,772,298,128.66667,1,true
0.10.2,30,6,1,30,5,772,298,128.66667,5,true
0.10.2,42,6,1,24,4,772,298,128.66667,4,true
0.10.2,90,6,1,6,1,772,298,128.66667,1,true
0.10.2,174,6,1,36,6,772,298,128.66667,6,true
0.10.2,36,6,1,0,0,772,298,128.66667,0,true
0.10.2,396,12,7,276,23,784,298,65.333336,23,true
0.10.2,531,11,1,104,13,799,298,72.63636,9.454545,true
0.10.2,104,8,1,8,1,787,298,98.375,1,true
0.10.2,5,5,1,0,0,569,298,113.8,0,true
0.10.2,30,1,0,30,30,134,134,134,30,false
0.10.2,45,1,0,45,45,134,134,134,45,false
0.10.2,45,1,0,45,45,134,134,134,45,false
0.10.2,82,1,0,82,82,134,134,134,82,false
0.10.2,48,1,0,48,48,134,134,134,48,false
0.10.2,56,1,0,56,56,134,134,134,56,false
0.10.2,116,1,0,116,116,134,134,134,116,false
0.10.2,76,1,0,76,76,134,134,134,76,false
0.10.2,94,1,0,94,94,134,134,134,94,false
0.10.2,101,1,0,101,101,134,134,134,101,false
0.10.2,106,1,0,106,106,134,134,134,106,false
0.10.2,98,1,0,98,98,134,134,134,98,false
0.10.2,39,1,0,39,39,134,134,134,39,false
0.10.2,57,1,0,57,57,134,134,134,57,false
0.10.2,40,1,0,40,40,134,134,134,40,false
0.10.2,88,1,0,88,88,134,134,134,88,false
0.10.2,67,1,0,67,67,134,134,134,67,false
0.10.2,155,1,0,155,155,134,134,134,155,false
0.10.2,116,1,0,116,116,134,134,134,116,false
0.10.2,166,1,0,166,166,134,134,134,166,false
0.10.2,87,1,0,87,87,134,134,134,87,false
0.10.2,70,1,0,70,70,134,134,134,70,false
0.10.2,72,1,0,72,72,134,134,134,72,false
0.10.2,94,1,0,94,94,134,134,134,94,false
0.10.2,102,1,0,102,102,134,134,134,102,false
0.10.2,49,1,0,49,49,134,134,134,49,false
0.10.2,85,1,0,85,85,134,134,134,85,false
0.10.2,88,1,0,88,88,134,134,134,88,false
0.10.2,67,1,0,67,67,134,134,134,67,false
0.10.2,91,1,0,91,91,134,134,134,91,false
0.10.2,81,1,0,81,81,134,134,134,81,false
0.10.2,91,1,0,91,91,134,134,134,91,false
0.10.2,61,1,0,61,61,134,134,134,61,false
0.10.2,62,1,0,62,62,134,134,134,62,false
0.10.2,115,1,0,115,115,134,134,134,115,false
0.10.2,90,1,0,90,90,134,134,134,90,false
0.10.2,199,1,0,199,199,134,134,134,199,false
0.10.2,153,1,0,153,153,134,134,134,153,false
0.10.2,153,2,0,152,152,153,134,76.5,76,false
0.10.2,189,1,0,189,189,134,134,134,189,false
0.10.2,96,1,0,96,96,134,134,134,96,false
0.10.2,99,1,0,99,99,134,134,134,99,false
0.10.2,97,1,0,97,97,134,134,134,97,false
0.10.2,202,1,0,202,202,134,134,134,202,false
0.10.2,196,1,0,196,196,134,134,134,196,false
0.10.2,104,1,0,104,104,134,134,134,104,false
0.10.2,40,1,0,40,40,134,134,134,40,false
0.10.2,88,1,0,88,88,134,134,134,88,false
0.10.2,59,1,0,59,59,134,134,134,59,false
0.10.2,70,1,0,70,70,134,134,134,70,false
0.10.2,57,1,0,57,57,134,134,134,57,false
0.10.2,70,1,0,70,70,134,134,134,70,false
0.10.2,91,1,0,91,91,134,134,134,91,false
0.10.2,79,1,0,79,79,134,134,134,79,false
0.10.2,135,1,0,135,135,134,134,134,135,false
0.10.2,75,1,0,75,75,134,134,134,75,false
0.10.2,22,1,0,22,22,134,134,134,22,false
0.10.2,120,1,0,120,120,134,134,134,120,false
0.10.2,981,9,1,981,109,799,298,88.77778,109,true
0.10.2,711,9,1,711,79,799,298,88.77778,79,true
0.10.2,378,6,3,342,57,614,298,102.333336,57,true
0.10.2,6,6,3,0,0,614,298,102.333336,0,true
0.10.2,6,6,3,0,0,614,298,102.333336,0,true
0.10.2,66,6,3,12,2,614,298,102.333336,2,true
0.10.2,6,6,3,0,0,614,298,102.333336,0,true
0.10.2,12,6,3,0,0,614,298,102.333336,0,true
0.10.2,6,6,3,0,0,614,298,102.333336,0,true
0.10.2,282,6,3,282,47,614,298,102.333336,47,true
0.10.2,318,6,3,318,53,614,298,102.333336,53,true
0.10.2,6,6,3,0,0,614,298,102.333336,0,true
0.10.2,36,6,3,0,0,614,298,102.333336,0,true
0.10.2,76,4,3,48,12,576,298,144,12,true
0.10.2,44,4,3,8,2,576,298,144,2,true
0.10.2,12,2,0,12,6,8,4,4,6,false
0.10.2,2,1,0,0,0,1,1,1,0,false
0.10.2,33,2,1,23,21,2,1,1,11.5,true
0.10.2,6,1,0,0,0,1,1,1,0,false
0.10.2,237,8,0,233,58,380,298,47.5,29.125,false
0.10.2,233,8,0,227,57,380,298,47.5,28.375,false
0.10.2,195,8,0,193,48,380,298,47.5,24.125,false
0.10.2,542,5,0,507,153,364,298,72.8,101.4,false
0.10.2,152,4,0,152,38,353,298,88.25,38,false
0.10.2,353,5,0,346,88,364,298,72.8,69.2,false
0.10.2,2118,6,0,1922,566,367,298,61.166668,320.33334,false
0.10.2,292,4,0,292,73,353,298,88.25,73,false
0.10.2,496,5,0,470,137,364,298,72.8,94,false
0.10.2,192,4,0,192,48,353,298,88.25,48,false
0.10.2,658,5,0,656,164,364,298,72.8,131.2,false
0.10.2,156,4,0,156,39,353,298,88.25,39,false
0.10.2,166,1,0,166,166,17,17,17,166,false
0.10.2,266,1,0,266,266,26,26,26,266,false
0.10.2,1,1,0,0,0,26,26,26,0,false
0.10.2,9,1,0,9,9,26,26,26,9,false
0.10.2,1880,1,0,1880,1880,26,26,26,1880,false
0.10.2,219,1,0,157,157,26,26,26,157,false
0.10.2,624,1,0,624,624,26,26,26,624,false
0.10.2,1320,1,0,1302,1302,26,26,26,1302,false
0.10.2,532,4,0,532,133,347,298,86.75,133,false
0.10.2,1044,3,0,1044,348,308,298,102.666664,348,false
0.10.2,51,3,0,51,17,308,298,102.666664,17,false
0.10.2,267,3,0,267,89,304,298,101.333336,89,false
0.10.2,240,3,0,240,80,304,298,101.333336,80,false
0.10.2,380,4,0,380,95,339,298,84.75,95,false
0.10.2,432,4,0,432,108,339,298,84.75,108,false
0.10.2,1,1,0,0,0,1,1,1,0,false
0.10.2,204,3,0,204,68,51,17,17,68,false
0.10.2,285,3,0,285,95,51,17,17,95,false
0.10.2,273,3,0,273,91,51,17,17,91,false
0.10.2,285,3,0,285,95,51,17,17,95,false
0.10.2,366,3,0,366,122,51,17,17,122,false
0.10.2,144,3,0,144,48,51,17,17,48,false
0.10.2,126,3,0,126,42,51,17,17,42,false
0.10.2,288,3,0,288,96,51,17,17,96,false
0.10.2,132,3,0,132,44,51,17,17,44,false
0.10.2,114,3,0,114,38,51,17,17,38,false
0.10.2,312,3,0,312,104,51,17,17,104,false
0.10.2,87,3,0,87,29,51,17,17,29,false
0.10.2,330,3,0,330,110,51,17,17,110,false
0.10.2,12,2,0,2,1,56,28,28,1,false
0.10.2,20,2,0,2,1,56,28,28,1,false
0.10.2,2,2,0,2,1,56,28,28,1,false
0.10.2,8,2,0,6,3,56,28,28,3,false
0.10.2,2,2,0,2,1,56,28,28,1,false
0.10.2,294,2,0,294,147,56,28,28,147,false
0.10.2,518,3,0,514,255,59,28,19.666666,171.33333,false
0.10.2,94,2,0,94,47,56,28,28,47,false
0.10.2,152,2,0,152,76,56,28,28,76,false
0.10.2,44,2,0,44,22,56,28,28,22,false
0.10.2,342,2,0,342,171,56,28,28,171,false
0.10.2,281,3,0,276,138,59,28,19.666666,92,false
0.10.2,180,2,0,180,90,56,28,28,90,false
0.10.2,62,2,0,62,31,56,28,28,31,false
0.10.2,174,2,0,174,87,56,28,28,87,false
0.10.2,222,2,0,222,111,56,28,28,111,false
0.10.2,1156,3,0,1153,576,59,28,19.666666,384.33334,false
0.10.2,80,2,0,6,3,56,28,28,3,false
0.10.2,46,2,0,44,22,56,28,28,22,false
