@relation STORM_8-weka.filters.unsupervised.attribute.Remove-R2

@attribute 'Version Number' {0.09.7}
@attribute 'LOC Touched' numeric
@attribute 'Number of Revisions' numeric
@attribute 'Number of Bug Fixed' numeric
@attribute 'LOC Added' numeric
@attribute 'Max LOC Added' numeric
@attribute 'Chg Set Size' numeric
@attribute 'Max Chg Set' numeric
@attribute 'Avg Chg Set' numeric
@attribute 'Avg LOC Added' numeric
@attribute Buggy {true,false}

@data
0.09.7,22,1,0,0,0,205,205,205,0,false
0.09.7,18,1,0,0,0,205,205,205,0,false
0.09.7,16,1,0,0,0,205,205,205,0,false
0.09.7,84,1,0,0,0,205,205,205,0,false
0.09.7,22,1,0,0,0,205,205,205,0,false
0.09.7,110,1,0,0,0,205,205,205,0,false
0.09.7,26,1,0,0,0,205,205,205,0,false
0.09.7,54,1,0,0,0,205,205,205,0,false
0.09.7,211,1,0,0,0,205,205,205,0,false
0.09.7,122,1,0,0,0,205,205,205,0,false
0.09.7,147,1,0,147,147,205,205,205,147,false
0.09.7,256,1,0,256,256,205,205,205,256,false
0.09.7,47,1,0,47,47,205,205,205,47,false
0.09.7,76,1,0,76,76,205,205,205,76,false
0.09.7,22,1,0,22,22,205,205,205,22,false
0.09.7,171,1,0,171,171,205,205,205,171,false
0.09.7,139,1,0,139,139,205,205,205,139,false
0.09.7,90,1,0,90,90,205,205,205,90,false
0.09.7,31,1,0,31,31,205,205,205,31,false
0.09.7,87,1,0,87,87,205,205,205,87,false
0.09.7,111,1,0,111,111,205,205,205,111,false
0.09.7,566,1,0,566,566,205,205,205,566,false
0.09.7,33,1,0,33,33,205,205,205,33,false
0.09.7,166,1,0,166,166,205,205,205,166,false
0.09.7,61,1,0,61,61,205,205,205,61,false
0.09.7,40,1,0,3,3,205,205,205,3,false
0.09.7,9,1,0,0,0,205,205,205,0,false
0.09.7,3,1,0,3,3,205,205,205,3,false
0.09.7,4,1,0,3,3,205,205,205,3,false
0.09.7,23,1,0,22,22,205,205,205,22,false
0.09.7,83,1,0,83,83,205,205,205,83,false
0.09.7,102,1,0,102,102,205,205,205,102,false
0.09.7,67,1,0,67,67,205,205,205,67,false
0.09.7,88,1,0,88,88,205,205,205,88,false
0.09.7,56,1,0,56,56,205,205,205,56,false
0.09.7,81,1,0,81,81,205,205,205,81,false
0.09.7,105,1,0,105,105,205,205,205,105,false
0.09.7,68,1,0,68,68,205,205,205,68,false
0.09.7,95,1,0,95,95,205,205,205,95,false
0.09.7,91,1,0,91,91,205,205,205,91,false
0.09.7,95,1,0,95,95,205,205,205,95,false
0.09.7,122,1,0,122,122,205,205,205,122,false
0.09.7,48,1,0,48,48,205,205,205,48,false
0.09.7,42,1,0,42,42,205,205,205,42,false
0.09.7,96,1,0,96,96,205,205,205,96,false
0.09.7,44,1,0,44,44,205,205,205,44,false
0.09.7,38,1,0,38,38,205,205,205,38,false
0.09.7,104,1,0,104,104,205,205,205,104,false
0.09.7,29,1,0,29,29,205,205,205,29,false
0.09.7,110,1,0,110,110,205,205,205,110,false
0.09.7,60,1,0,60,60,205,205,205,60,false
0.09.7,68,1,0,68,68,205,205,205,68,false
0.09.7,68,1,0,68,68,205,205,205,68,false
0.09.7,45,1,0,45,45,205,205,205,45,false
0.09.7,53,1,0,53,53,205,205,205,53,false
0.09.7,154,1,0,154,154,205,205,205,154,false
0.09.7,30,1,0,30,30,205,205,205,30,false
0.09.7,64,1,0,64,64,205,205,205,64,false
0.09.7,62,1,0,62,62,205,205,205,62,false
0.09.7,35,1,0,35,35,205,205,205,35,false
0.09.7,47,1,0,47,47,205,205,205,47,false
0.09.7,114,1,0,114,114,205,205,205,114,false
0.09.7,50,1,0,50,50,205,205,205,50,false
0.09.7,265,5,0,213,209,209,205,41.8,42.6,false
0.09.7,56,1,0,56,56,205,205,205,56,false
0.09.7,58,1,0,58,58,205,205,205,58,false
0.09.7,393,5,0,387,91,250,205,50,77.4,false
0.09.7,3,1,0,1,1,205,205,205,1,false
0.09.7,1,1,0,0,0,205,205,205,0,false
0.09.7,210,5,0,207,44,250,205,50,41.4,false
0.09.7,624,5,0,612,392,250,205,50,122.4,false
0.09.7,184,1,0,3,3,205,205,205,3,false
0.09.7,28,1,0,18,18,10,10,10,18,false
0.09.7,4,1,0,2,2,10,10,10,2,false
0.09.7,7,1,0,7,7,10,10,10,7,false
0.09.7,89,1,0,89,89,10,10,10,89,false
0.09.7,39,1,0,5,5,10,10,10,5,false
0.09.7,2,1,0,0,0,10,10,10,0,false
0.09.7,4,1,0,2,2,10,10,10,2,false
0.09.7,29,1,0,1,1,10,10,10,1,false
0.09.7,29,1,0,11,11,10,10,10,11,false
0.09.7,28,2,0,2,1,2,1,1,1,false
0.09.7,90,3,0,90,30,402,134,134,30,false
0.09.7,135,3,0,135,45,402,134,134,45,false
0.09.7,135,3,0,135,45,402,134,134,45,false
0.09.7,246,3,0,246,82,402,134,134,82,false
0.09.7,144,3,0,144,48,402,134,134,48,false
0.09.7,168,3,0,168,56,402,134,134,56,false
0.09.7,348,3,0,348,116,402,134,134,116,false
0.09.7,228,3,0,228,76,402,134,134,76,false
0.09.7,282,3,0,282,94,402,134,134,94,false
0.09.7,303,3,0,303,101,402,134,134,101,false
0.09.7,318,3,0,318,106,402,134,134,106,false
0.09.7,294,3,0,294,98,402,134,134,98,false
0.09.7,117,3,0,117,39,402,134,134,39,false
0.09.7,171,3,0,171,57,402,134,134,57,false
0.09.7,120,3,0,120,40,402,134,134,40,false
0.09.7,264,3,0,264,88,402,134,134,88,false
0.09.7,201,3,0,201,67,402,134,134,67,false
0.09.7,465,3,0,465,155,402,134,134,155,false
0.09.7,348,3,0,348,116,402,134,134,116,false
0.09.7,498,3,0,498,166,402,134,134,166,false
0.09.7,261,3,0,261,87,402,134,134,87,false
0.09.7,210,3,0,210,70,402,134,134,70,false
0.09.7,216,3,0,216,72,402,134,134,72,false
0.09.7,282,3,0,282,94,402,134,134,94,false
0.09.7,306,3,0,306,102,402,134,134,102,false
0.09.7,147,3,0,147,49,402,134,134,49,false
0.09.7,255,3,0,255,85,402,134,134,85,false
0.09.7,264,3,0,264,88,402,134,134,88,false
0.09.7,201,3,0,201,67,402,134,134,67,false
0.09.7,273,3,0,273,91,402,134,134,91,false
0.09.7,243,3,0,243,81,402,134,134,81,false
0.09.7,273,3,0,273,91,402,134,134,91,false
0.09.7,183,3,0,183,61,402,134,134,61,false
0.09.7,186,3,0,186,62,402,134,134,62,false
0.09.7,345,3,0,345,115,402,134,134,115,false
0.09.7,270,3,0,270,90,402,134,134,90,false
0.09.7,597,3,0,597,199,402,134,134,199,false
0.09.7,459,3,0,459,153,402,134,134,153,false
0.09.7,453,3,0,453,151,402,134,134,151,false
0.09.7,567,3,0,567,189,402,134,134,189,false
0.09.7,288,3,0,288,96,402,134,134,96,false
0.09.7,297,3,0,297,99,402,134,134,99,false
0.09.7,291,3,0,291,97,402,134,134,97,false
0.09.7,606,3,0,606,202,402,134,134,202,false
0.09.7,588,3,0,588,196,402,134,134,196,false
0.09.7,312,3,0,312,104,402,134,134,104,false
0.09.7,120,3,0,120,40,402,134,134,40,false
0.09.7,264,3,0,264,88,402,134,134,88,false
0.09.7,177,3,0,177,59,402,134,134,59,false
0.09.7,210,3,0,210,70,402,134,134,70,false
0.09.7,171,3,0,171,57,402,134,134,57,false
0.09.7,210,3,0,210,70,402,134,134,70,false
0.09.7,273,3,0,273,91,402,134,134,91,false
0.09.7,237,3,0,237,79,402,134,134,79,false
0.09.7,405,3,0,405,135,402,134,134,135,false
0.09.7,225,3,0,225,75,402,134,134,75,false
0.09.7,66,3,0,66,22,402,134,134,22,false
0.09.7,360,3,0,360,120,402,134,134,120,false
0.09.7,700,4,0,700,175,45,12,11.25,175,false
0.09.7,120,4,0,0,0,45,12,11.25,0,false
0.09.7,88,4,0,88,22,45,12,11.25,22,false
0.09.7,132,4,0,132,33,45,12,11.25,33,false
0.09.7,32,1,0,17,17,1,1,1,17,false
